user_id,avg_daily_listening_hours,skip_rate_pct
8141,1.6,23.91
4455,1.79,21.47
14575,1.16,18.94
1793,3.38,17.94
34914,5.52,86.21
41128,2.61,12.3
10752,0.85,26.54
9443,1.22,24.98
47567,0.72,38.7
14741,1.26,
19844,3.04,21.75
20134,1.75,87.85
47530,1.04,3.81
25268,0.38,32.61
17538,,23.21
1677,3.32,
35247,0.2,6.18
48374,5.05,29.71
42997,0.56,12.48
11645,2.2,7.37
33454,,20.64
33009,1.29,20.33
3886,1.29,37.35
43971,0.77,
7454,3.64,5.39
22944,1.67,20.04
21349,4.56,87.54
48747,2.19,32.31
20308,1.54,22.32
38237,1.77,25.82
44722,1.25,33.15
47887,1.85,40.32
35773,4.5,76.96
44202,3.21,87.88
33024,1.09,27.95
11440,5.06,86.1
18830,0.83,21.46
40150,1.21,25.56
11067,1.4,27.11
11387,1.69,21.06
4714,2.07,26.62
20946,2.89,79.29
29514,0.97,38.55
36129,2.58,19.89
12011,0.63,13.27
24205,0.44,
30274,,15.89
38129,1.88,16.2
32985,2.08,34.59
29283,0.67,26.6
28682,1.56,28.32
32284,2.9,40.81
4294,0.95,22.47
37450,3.84,30.55
46323,4.25,28.26
24150,3.33,16.52
44456,2.53,26.36
21748,0.88,
21388,1.24,
30248,1.43,21.66
44311,1.39,27.28
12077,11.52,17.66
13463,0.63,12.28
30368,1.81,27.54
23348,0.93,26.21
22421,3.73,34.5
42604,1.12,31.13
25885,,20.64
48434,6.84,79.71
9950,2.07,24.06
33330,1.78,18.87
36544,5.11,87.49
42873,0.31,31.09
33523,1.86,33.37
45458,2.55,15.68
10068,3.15,20.7
49457,0.89,26.32
31169,1.61,29.56
24188,1.4,23.12
24989,1.11,19.75
44309,3.46,32.79
41877,1.2,10.9
49374,6.73,83.85
30738,5.97,89.67
27142,1.65,31.62
23974,1.73,22.36
34997,1.62,41.83
46027,,
24963,1.23,21.11
2591,2.33,29.16
11382,2.39,8.86
19298,,19.95
18039,3.94,34.21
39443,6.1,
33336,0.46,12.03
49280,1.66,10.05
19859,1.54,22.09
37734,1.58,29.24
45621,2.43,8.34
7755,1.51,33.18
6554,1.47,22.75
47566,1.54,8.85
8927,0.5,25.65
19890,2.84,75.13
2166,6.0,72.64
14892,3.22,34.25
23327,1.31,11.66
18159,0.43,33.57
28722,1.06,30.1
37975,3.09,12.46
14387,0.95,22.49
16062,1.25,23.16
7358,4.01,91.76
37469,1.86,19.87
15627,2.0,27.18
3,,31.89
42305,1.43,27.83
20211,0.62,27.14
1907,3.7,-25.58
28598,2.02,
16016,0.67,
41125,7.5,25.03
37211,0.76,14.48
35777,0.15,24.95
42903,1.98,17.77
31388,0.69,30.68
9964,2.07,17.43
3701,1.81,16.67
35,2.04,10.77
6897,3.36,22.92
1927,2.51,12.52
15496,1.25,22.33
27794,0.63,26.14
10556,1.69,
24484,1.76,27.1
2267,1.78,16.18
38563,1.95,23.15
18665,6.35,95.27
36174,1.17,19.09
21587,1.08,23.8
12472,3.48,24.42
39435,2.33,30.37
26829,1.61,16.8
23177,0.54,25.35
33680,0.86,0.0
42156,0.67,26.54
12868,,16.56
3448,0.83,27.32
31490,,83.13
37313,,11.93
30715,0.82,32.26
29349,1.1,36.51
13839,4.43,85.08
34831,0.4,23.44
9251,0.73,19.93
33829,1.34,86.48
42811,2.69,24.99
40255,1.51,27.45
30362,1.22,23.74
40472,1.43,28.57
4402,1.62,21.64
4946,1.12,36.13
12308,3.3,25.97
34779,0.67,16.24
40791,1.4,23.13
12360,1.05,
10031,1.81,18.76
16266,,20.78
38721,2.73,32.2
48117,1.44,25.52
25534,1.44,26.37
28354,1.29,18.36
25921,1.76,14.43
43469,2.48,14.02
36923,2.81,10.39
19775,,18.84
3166,2.3,40.13
49624,2.57,97.01
36410,1.64,16.48
9158,4.87,77.65
6076,1.67,29.57
11674,1.44,
22745,1.57,7.48
41868,2.06,20.5
32911,1.93,16.25
31864,0.45,23.76
10749,3.63,93.23
5410,3.25,14.78
42425,1.86,25.63
34677,2.02,29.3
47689,2.45,72.04
15587,3.07,92.82
41595,1.46,20.47
28011,1.18,13.75
2941,1.23,20.41
14864,2.39,28.3
15896,1.63,28.2
20710,2.68,22.15
10892,1.87,31.3
18229,1.44,19.77
36296,2.91,75.07
32182,2.12,18.63
8848,0.63,40.72
37315,4.64,30.0
29247,1.21,16.44
10274,0.71,13.46
26329,2.99,16.69
7865,1.82,10.03
15531,0.87,34.87
33457,3.11,
23332,1.04,22.83
42085,0.53,16.05
5832,1.91,20.42
14320,2.3,22.33
17698,1.34,27.88
10085,4.13,68.61
36636,2.98,31.48
19735,2.12,35.99
32206,4.6,14.75
6041,10.68,14.92
9609,6.37,
19192,1.68,16.95
9331,0.83,19.42
36060,1.47,27.56
36195,0.56,15.72
31001,0.91,10.44
11453,1.79,
47929,0.33,23.42
25993,8.32,72.43
24539,1.3,33.8
3182,1.55,18.56
19198,0.77,22.64
44000,1.85,12.98
10178,1.28,28.51
16716,1.08,19.19
40926,2.98,21.57
11670,0.79,22.79
7665,4.98,
4916,3.06,25.59
40898,1.06,17.96
26358,0.5,15.78
15500,1.46,30.44
32072,1.67,32.7
9771,1.96,13.31
23410,1.49,25.11
8282,1.9,32.6
17969,8.34,20.61
10920,1.2,20.88
17056,1.21,29.64
19224,1.96,20.2
18681,0.77,18.27
3121,3.42,22.58
46982,0.95,21.19
15388,1.3,25.98
556,0.84,25.11
42448,0.46,
2900,1.49,31.54
45788,2.3,21.15
21503,2.44,25.36
12404,1.01,27.38
45275,1.51,84.78
10644,2.57,19.36
18157,,18.73
2670,1.34,39.18
31482,1.33,
16241,3.34,25.72
43476,4.88,
582,1.14,28.8
20414,0.81,16.93
47870,0.78,15.97
44539,0.67,26.6
26768,0.47,16.35
5329,0.75,5.82
29604,1.55,18.51
38797,1.56,22.76
23592,1.39,16.21
49936,3.16,15.11
19106,,29.6
12703,4.11,88.24
7989,1.31,
20434,2.89,79.43
35792,1.79,24.65
46449,2.4,15.75
1448,1.67,24.26
237,,28.98
44817,5.71,79.88
48599,2.58,28.78
20671,1.92,38.95
31955,5.4,83.97
7880,0.75,20.0
4940,1.15,
25798,2.8,29.26
47318,0.8,35.18
42599,2.36,18.26
12279,4.5,
6923,1.67,34.71
14801,1.52,36.83
8759,2.39,18.79
43452,2.08,22.39
28352,1.35,23.04
8129,3.4,63.88
35809,0.7,12.21
6188,1.3,9.97
19739,1.33,23.82
39510,1.29,17.2
16959,0.39,-33.04
22900,2.32,27.5
2829,0.26,11.33
42870,0.93,25.7
5874,0.88,-24.79
5029,,22.38
42088,2.48,66.35
28374,0.23,26.16
16347,,31.15
46733,1.77,25.72
46769,0.55,25.91
25443,0.92,26.99
19654,3.41,21.62
1774,1.92,21.36
38354,4.87,76.46
5280,0.34,21.47
3736,4.0,81.63
39539,1.34,18.43
25840,2.35,29.3
35141,1.25,26.21
40806,1.58,27.99
37408,2.04,21.54
15200,3.02,22.86
30360,1.91,23.83
5118,4.11,77.27
45273,0.88,3.28
49947,4.77,73.93
17149,0.7,23.12
13547,1.59,27.48
32511,1.08,31.86
36762,2.34,14.15
8382,1.79,15.93
47482,1.94,24.15
43582,1.29,20.62
8239,0.91,27.15
1335,2.02,16.92
30473,4.08,78.94
26002,1.05,12.43
39513,3.43,18.7
49504,1.79,31.2
45016,2.02,22.97
22067,1.23,41.41
5507,2.27,24.75
19015,2.52,24.29
47446,1.22,16.35
13556,3.02,21.86
43515,1.63,20.0
1609,2.1,18.4
42259,1.3,19.97
31325,1.85,20.41
41832,1.02,19.76
15124,1.17,5.64
6937,2.02,28.9
9691,0.56,19.64
47839,1.49,38.87
33549,,27.07
12800,0.59,24.14
24597,2.05,22.71
24796,3.6,25.44
19896,1.06,24.71
38798,1.22,24.73
8933,0.88,27.86
26826,0.69,8.57
13369,1.89,36.97
19977,3.52,19.95
9594,1.56,16.71
14096,1.54,23.23
32465,1.82,15.5
22947,3.03,12.3
39159,0.17,22.3
41771,1.56,28.48
13195,1.27,21.17
18007,,27.52
11059,1.72,22.8
36999,1.72,24.7
23060,1.29,18.13
49462,18.96,25.15
39575,1.19,23.19
3516,0.62,26.71
45702,2.54,18.03
35804,0.9,22.89
34263,7.83,
14311,1.83,
15759,8.14,85.26
46552,0.23,33.7
30878,,12.8
782,0.98,23.58
1829,,17.99
27193,1.43,18.5
20450,3.63,20.43
35412,17.4,24.87
13393,1.06,10.58
49568,3.11,18.98
4042,2.72,26.39
8471,2.19,34.28
6347,0.72,14.15
14357,2.89,9.98
39636,1.89,22.72
12027,0.95,26.03
3631,1.84,7.69
39939,4.47,23.9
24983,4.78,77.29
24773,,18.31
20666,1.98,18.76
48230,,80.22
16523,1.57,26.21
17397,0.23,14.88
34297,0.86,28.76
23337,1.27,18.88
45739,2.14,12.1
46516,1.1,22.31
6485,1.69,17.59
337,1.64,25.75
41837,2.82,15.4
25588,2.1,17.87
29120,2.04,37.36
22695,0.13,23.32
14499,1.0,29.24
7719,1.86,23.79
9779,2.38,19.92
19261,1.46,7.17
49282,3.4,29.26
12540,,72.76
22551,0.76,28.62
1526,2.43,25.14
9705,13.74,20.98
36166,1.45,13.6
47524,1.43,20.24
39710,1.46,24.75
35148,,17.87
7431,2.38,11.68
34206,1.17,13.3
12164,1.55,13.5
196,4.14,15.35
17357,0.91,15.7
41491,0.92,25.14
37871,1.27,22.75
28082,2.12,9.37
3173,1.01,
17240,0.97,
10356,1.43,
12971,1.98,16.64
23012,0.78,17.69
33849,0.65,22.94
23011,2.0,33.08
30829,1.01,33.86
37022,0.7,20.53
5205,23.52,18.0
23080,1.4,10.23
34589,4.84,84.11
10806,0.98,25.19
28843,1.44,30.77
48699,0.31,19.56
22004,1.87,22.81
25543,0.68,32.03
28262,2.69,39.47
2251,2.62,26.86
381,1.85,25.59
3360,0.63,10.84
33593,4.59,83.47
48678,2.17,23.61
48624,1.76,27.82
1192,4.03,18.44
6908,1.29,
26521,,22.4
45067,1.3,35.69
24084,,4.6
15948,4.68,14.47
14619,0.69,27.74
384,,29.05
12568,3.61,26.26
29619,1.03,24.43
9224,0.95,27.04
39821,1.9,
928,1.41,18.39
35709,1.55,22.65
16983,2.01,17.54
28092,2.18,24.19
20587,2.01,27.88
28226,,28.48
19875,0.56,30.1
6707,3.42,40.03
5731,0.68,14.63
17060,1.14,12.04
48695,1.7,15.78
29163,1.77,-15.1
42268,1.22,18.72
42781,1.2,29.89
44896,0.77,14.34
16434,2.7,19.92
3566,1.0,22.22
7093,2.16,26.9
36875,6.36,85.13
13147,1.08,
21963,1.68,24.47
39018,4.46,17.37
27451,0.55,19.15
4306,1.61,34.08
18609,,18.54
22527,1.63,17.24
25319,0.59,8.13
9732,3.21,26.13
47120,,31.31
49880,1.45,35.9
47270,1.22,21.19
32318,0.47,18.88
47850,3.88,96.37
9678,1.9,14.59
44669,1.92,29.5
47488,3.71,17.15
42641,0.86,18.55
16458,0.43,4.35
228,4.21,30.2
40631,0.55,23.62
28876,2.65,19.07
13674,1.54,17.83
8733,1.64,26.35
6610,2.5,17.42
29960,1.02,12.68
16521,0.89,20.35
19012,0.7,17.1
16885,0.51,13.77
30015,2.21,25.93
13752,1.69,23.07
46374,0.07,35.24
28096,0.24,10.25
313,0.91,19.17
29009,2.62,21.3
12437,2.59,9.54
39855,1.76,13.38
13509,0.77,23.95
34333,0.46,19.21
7170,0.8,16.99
8657,0.75,22.85
26454,0.95,27.74
17304,2.01,9.81
40259,2.11,19.07
1252,,11.52
6292,1.38,17.53
39889,1.85,7.02
33470,4.4,73.15
42016,2.8,32.15
37864,0.57,9.77
2081,1.7,17.78
9162,0.86,18.02
49448,4.06,23.81
4062,2.4,30.84
16934,2.69,15.49
6102,1.71,11.85
4220,1.52,15.91
39579,2.36,22.22
37713,1.55,25.89
33203,3.27,15.06
49094,1.91,12.77
22866,1.77,24.38
16740,1.47,
26004,3.99,26.43
37491,0.78,21.6
29445,0.49,27.47
7889,,14.25
5794,2.44,20.0
16126,1.75,13.78
3751,2.48,12.55
49691,3.81,30.77
7450,,27.64
20010,2.03,27.68
25747,2.51,17.0
30805,5.21,22.04
32365,0.81,
15890,1.13,
34894,1.25,
45440,3.09,95.4
14239,3.36,19.31
23180,1.36,19.48
32235,0.9,23.03
4921,0.55,27.43
10447,2.89,17.51
25086,2.04,25.82
23821,3.22,40.96
41465,2.66,79.5
27158,1.4,28.85
38639,0.68,9.96
9152,2.85,14.71
11344,1.93,27.95
28673,0.83,13.12
23127,2.85,40.29
20486,1.33,14.45
32009,1.25,5.28
35682,2.51,28.64
8132,4.45,80.32
34153,2.27,18.49
30009,2.39,83.69
4967,4.6,32.6
43827,3.92,11.97
22383,0.92,30.22
28620,1.22,21.68
14370,0.91,25.04
38044,3.45,27.02
43251,1.36,25.95
38296,2.02,
24877,1.28,25.39
20463,0.77,32.46
19740,1.15,20.16
45953,4.62,22.99
23213,1.42,11.48
31454,0.5,35.89
17935,1.43,25.25
2265,,24.98
34935,0.68,34.66
22834,2.53,19.11
6455,1.01,29.57
19766,1.67,19.3
33647,2.08,25.56
39229,0.48,28.85
3047,2.16,27.44
43571,4.09,23.51
5180,4.31,24.94
9447,1.13,17.47
32630,1.18,28.22
15073,1.06,46.0
49149,4.13,16.49
26827,4.08,18.23
7398,1.42,10.97
41277,3.34,22.27
9254,0.88,0.0
27076,1.55,17.81
20183,1.63,
41254,0.84,32.27
30247,1.83,24.48
32472,1.25,16.7
4794,1.91,6.75
46630,0.97,27.71
40905,0.67,16.11
23062,5.21,95.48
41843,0.73,16.12
27796,3.16,10.07
20255,2.37,16.28
38060,0.88,
4093,2.26,15.61
21994,3.34,16.68
15675,3.61,89.02
11641,3.31,14.79
41986,5.52,17.35
28626,1.02,32.05
1809,3.29,100.0
19481,1.52,31.63
47453,1.34,14.88
11748,13.14,65.9
41091,6.58,78.93
45607,1.68,23.0
40408,2.69,25.63
39976,1.95,
6861,1.93,27.92
15065,2.44,11.79
45609,9.18,74.09
27029,1.4,21.75
17408,1.3,17.82
2806,1.62,
19293,1.66,15.66
48211,1.93,24.49
29642,2.61,34.11
43780,3.44,83.09
18017,1.54,27.82
13373,1.46,33.88
20206,0.33,22.85
34334,2.75,28.18
16028,1.4,32.78
3610,4.73,80.41
44579,2.37,53.09
38917,3.04,29.45
43074,0.54,17.99
40715,0.51,18.58
19193,0.58,19.44
47979,0.41,12.75
25558,1.06,43.62
29588,2.38,29.59
33886,1.97,14.05
8910,1.82,23.06
9339,1.14,22.92
37175,1.85,
19915,4.14,78.37
35856,0.77,20.33
44035,0.15,13.92
16663,1.7,20.3
44856,1.65,5.18
2973,0.5,35.17
45785,4.43,26.06
27660,4.17,87.97
8820,1.09,26.64
16550,17.580000000000002,
39009,1.32,26.42
32329,0.29,14.53
9858,1.23,18.53
20052,0.5,23.1
36753,7.01,85.82
7063,2.27,
14374,1.2,19.81
47829,1.33,25.79
41597,1.17,25.79
7857,3.38,72.5
40538,1.43,16.52
29082,1.56,17.1
47589,1.75,23.79
11519,1.72,9.64
21739,1.31,15.0
7592,1.8,
2983,3.24,25.06
11892,2.04,26.71
44464,1.27,20.92
20099,2.05,22.82
22877,1.8,5.1
23323,1.94,14.0
15037,1.9,14.53
32939,2.43,8.59
49937,2.36,
25031,11.97,79.23
21267,3.49,11.84
46215,3.2,24.27
5974,1.25,33.42
9733,1.18,13.06
44333,3.37,87.63
38573,1.7,34.82
3239,3.71,28.53
34911,1.05,21.82
15534,0.98,10.25
47130,4.46,71.76
2529,1.14,25.39
6685,1.88,27.56
46460,1.49,22.25
49563,4.12,25.47
22599,1.15,21.03
5060,,10.53
33702,1.73,35.28
21226,0.98,20.16
4381,,26.3
27550,6.6,74.18
17269,1.26,21.24
4860,4.72,79.76
25856,1.53,21.65
41802,3.57,85.55
40772,2.39,
14006,1.47,31.03
13608,2.08,15.86
38013,2.37,22.23
27036,0.49,26.56
319,1.28,20.39
13380,1.05,25.47
45516,2.03,37.61
2678,0.71,4.15
42993,4.09,28.28
2224,0.65,20.1
25528,0.74,25.07
30497,0.23,29.09
673,1.25,27.56
31747,2.63,21.45
1038,,-22.32
18151,1.16,11.89
29981,1.45,18.66
940,0.99,30.4
39175,2.48,14.88
45592,0.31,22.56
21069,1.36,26.94
34060,1.2,9.41
16531,1.32,16.14
24992,1.35,31.99
19928,0.35,16.1
32132,0.77,13.42
3713,0.83,17.19
31885,2.97,6.14
1556,3.24,16.78
5430,1.2,29.89
43607,0.92,25.82
49321,0.88,31.95
18402,,17.97
7885,6.79,83.11
16703,0.35,25.1
12377,4.99,87.57
3207,1.57,15.87
7831,1.47,24.79
12181,3.05,17.33
48864,,23.62
30195,1.68,9.71
16497,2.46,22.49
35902,0.31,30.68
42554,1.02,13.02
34724,0.51,17.09
15540,0.84,14.84
23385,0.18,24.06
27574,1.04,38.55
3433,2.76,7.19
3953,2.98,25.92
23032,1.1,13.89
37628,1.93,25.54
41241,2.78,18.39
43395,1.09,24.31
42874,2.15,78.6
49913,1.5,16.45
31165,1.66,5.77
7768,1.76,15.11
36243,1.58,88.29
7744,3.58,29.08
44525,4.18,39.05
26065,0.59,21.9
16346,21.72,22.04
42939,2.61,15.03
35679,0.48,28.7
32739,1.89,22.8
24800,0.85,15.62
9728,0.63,21.3
4938,0.75,26.47
28530,1.88,28.44
28068,4.01,26.47
29096,0.44,19.61
44708,3.5,16.57
44078,,26.31
32926,2.64,27.82
14217,0.46,22.06
13199,4.28,82.73
32499,3.07,17.07
18326,2.14,4.22
33106,0.79,25.23
28527,2.21,9.85
3674,0.85,22.93
48910,1.09,23.99
21217,1.98,19.33
26061,6.15,76.69
6873,6.64,87.22
48777,0.78,21.7
38810,0.49,17.81
2197,1.01,14.65
29577,0.38,29.64
14654,0.79,37.27
36477,2.2,73.34
11589,1.46,11.67
45074,6.11,100.0
40002,1.04,23.08
17906,0.93,34.84
23992,1.47,34.75
40651,0.94,29.56
5143,1.28,28.91
1440,1.83,14.77
20937,,29.49
1957,1.2,
24528,1.14,20.59
29878,1.04,21.3
23522,0.73,29.42
11307,0.51,23.69
46548,2.14,16.23
39428,,21.42
35739,1.41,13.22
15854,2.0,17.93
941,2.08,19.04
44748,0.3,33.91
40855,1.38,46.25
21334,0.75,21.65
49932,,6.3
37441,2.15,19.92
32296,1.37,17.31
4807,0.75,32.17
29020,1.35,25.13
37297,3.68,34.37
2555,,36.36
5823,0.53,24.01
28532,1.98,12.46
28665,3.03,31.03
32543,4.39,27.73
25475,1.26,31.28
9451,1.55,22.14
20261,1.99,16.4
624,0.54,17.86
18250,,28.73
16656,0.39,15.51
43299,1.35,9.82
47199,5.03,83.08
7310,1.03,29.67
12243,2.46,17.29
2617,2.0,
49239,2.43,17.65
48380,3.33,30.75
27043,1.08,23.75
21231,0.95,27.28
25238,2.29,21.48
8180,1.37,31.59
33047,,14.11
2916,1.16,
33921,0.34,23.32
39379,2.69,21.57
16326,0.5,28.68
27100,1.85,30.06
184,1.83,29.2
12626,3.01,23.45
43023,3.38,27.62
40535,1.41,18.49
5057,1.96,33.83
14116,0.94,25.86
20567,0.88,20.22
37888,1.67,21.68
5207,2.3,15.14
32492,0.42,14.97
34579,1.34,19.28
44036,2.76,19.49
24924,1.29,33.29
3811,0.27,31.87
3055,1.71,
5842,2.06,67.69999999999999
17584,1.61,24.29
11928,1.44,18.96
15192,1.96,15.81
21421,2.25,31.39
35226,0.37,26.8
29419,2.08,8.92
34606,0.53,20.43
23319,1.96,8.22
20397,,24.08
43257,3.14,32.55
15671,0.71,31.28
30648,3.46,18.35
39619,0.66,11.8
41714,1.4,19.56
28683,1.11,20.34
15430,2.07,19.65
7039,1.58,34.15
25256,1.75,16.44
302,,11.58
18391,2.01,26.18
11072,1.2,9.0
14606,3.25,
17945,0.54,33.33
41089,1.72,30.62
37187,1.92,
23788,0.82,
30590,4.44,80.42
14444,,24.54
13601,2.23,29.98
44055,0.75,14.52
18905,1.99,10.62
33478,2.1,34.04
19411,1.73,22.8
18206,0.86,26.8
30410,0.29,15.07
18306,1.42,
12614,1.86,15.92
26357,1.64,12.54
13757,0.63,11.34
10419,2.62,24.13
20979,3.08,22.47
48785,1.48,
42619,1.58,15.99
39432,0.74,3.76
25189,1.47,6.0
46568,0.72,15.35
6641,1.59,28.83
36145,1.38,7.73
14385,3.17,0.0
33773,2.73,27.79
35611,2.68,42.59
29,0.7,6.2
45420,0.98,22.16
39067,2.87,14.66
13321,1.11,38.16
2922,1.99,
2360,4.59,84.59
33251,0.34,20.42
28577,0.99,24.06
3302,0.45,
45712,0.75,19.9
36930,5.76,87.46
40635,3.85,85.83
37988,2.61,7.96
30063,0.86,-29.52
47632,4.37,18.82
15080,0.76,27.91
40222,0.68,22.99
42182,1.05,27.98
4816,0.19,22.62
45678,1.34,23.86
1539,0.85,26.1
18386,3.25,
44250,,25.0
24334,2.44,23.24
13505,2.08,31.26
44024,0.42,32.3
1322,0.85,26.79
40548,3.54,20.9
5849,0.92,37.55
4762,1.82,28.11
44113,0.51,23.38
23661,0.18,16.03
14253,1.05,34.13
11212,0.86,39.65
16247,5.4,100.0
48342,0.46,38.83
36442,2.63,21.45
5683,2.37,18.61
40442,0.57,1.91
14725,3.74,24.3
28139,1.98,8.32
19320,0.83,29.97
47174,3.06,21.81
45685,1.69,16.92
47657,2.74,21.16
14710,7.97,80.1
1166,2.61,21.61
29518,1.11,26.18
31857,6.87,70.31
42899,1.75,
30013,3.15,19.68
31870,3.52,25.33
27141,1.41,22.52
27368,2.62,73.5
16517,0.92,19.68
19041,0.47,16.53
10772,2.47,18.05
31303,0.48,28.85
1098,2.2,27.87
31263,2.95,23.48
26911,4.68,13.12
15511,1.44,30.32
5760,6.79,88.88
1544,3.18,
11899,3.76,20.11
40634,1.3,25.94
40003,2.03,14.69
29102,5.47,
15445,3.06,13.85
29591,1.04,21.77
9258,2.04,78.37
994,1.07,34.3
21890,0.28,20.56
46744,0.34,21.18
46239,1.21,25.48
10141,0.45,27.81
17300,0.41,27.22
36001,1.33,13.49
23057,0.51,23.61
13543,0.76,12.63
47600,1.0,28.05
44713,3.18,18.68
41476,2.03,72.68
31920,1.58,26.34
11121,0.99,34.2
24292,1.23,29.59
28175,3.13,23.02
46243,1.25,33.39
5904,0.88,30.56
22499,1.36,23.88
15564,2.5,
41455,3.7,
17310,1.5,35.16
2295,1.67,19.62
20443,2.42,35.05
49473,1.01,22.62
43284,1.88,
40626,0.67,15.49
45244,0.68,21.0
8948,1.82,24.09
46101,3.4,28.15
49570,1.18,14.5
49824,2.01,26.47
36472,,30.46
26557,2.04,28.2
16321,1.36,36.9
12438,5.34,19.99
26671,1.48,24.93
8726,0.57,27.72
31916,,25.42
7179,,10.62
2211,2.28,
20962,2.61,7.39
29622,3.14,27.01
24405,1.9,27.43
21627,1.9,24.83
38557,0.56,10.87
11367,1.87,31.2
46530,1.54,19.04
6268,1.87,89.72
42755,1.23,27.82
6849,3.5,77.1
4819,2.43,15.72
1325,1.57,35.46
31283,0.65,29.47
38927,1.04,18.44
36683,2.82,10.41
15306,1.67,20.65
27258,2.99,13.35
37976,1.61,11.03
39504,0.62,18.45
6726,1.29,25.81
44689,1.96,19.19
16493,1.27,25.68
39382,0.73,13.8
14362,0.4,27.5
47466,6.45,77.73
37918,1.42,18.2
9564,1.55,12.77
42162,0.87,31.78
46337,,20.12
24177,3.25,12.68
48334,1.93,13.72
29137,2.25,74.7
39289,1.6,21.09
27500,1.23,19.71
22478,3.84,95.51
15418,1.39,
25821,2.64,15.31
49375,4.23,16.34
25219,4.7,72.0
30961,0.79,17.84
42847,4.57,38.13
42014,2.55,
7925,0.65,25.4
34020,0.96,27.4
45698,2.11,8.35
1801,0.64,33.27
16334,1.51,16.39
36043,1.92,13.7
3109,2.7,87.96
46074,2.36,13.19
23267,2.46,18.94
13995,1.65,15.45
22865,1.78,23.83
3423,0.63,38.22
37732,2.28,13.68
6661,2.69,38.07
44130,0.57,15.41
11837,1.84,23.03
31274,0.83,26.37
37684,1.34,37.33
32172,2.77,7.37
33657,1.45,17.79
15059,1.18,15.44
45916,2.5,18.6
3289,4.31,64.52
28461,1.23,27.57
26088,1.63,25.19
2599,0.81,57.800000000000004
49708,2.68,9.22
20067,1.69,29.56
36727,0.44,25.25
36193,0.91,23.07
1908,0.76,22.67
6868,5.5,85.41
3827,0.63,11.93
12933,3.44,24.0
4307,1.9,34.03
34484,7.07,83.51
42852,1.17,8.28
37648,1.53,14.1
25756,1.63,61.1
39680,2.14,17.23
33104,0.36,
49678,3.73,27.24
24332,2.47,71.24
42322,1.24,43.81
31629,1.51,25.64
47085,0.77,10.19
3194,3.34,19.53
37751,1.21,
23103,1.49,1.08
12236,7.02,31.76
34566,4.68,83.33
44703,3.89,21.12
22793,1.09,17.78
43701,0.48,17.43
16947,2.73,28.04
46017,0.78,22.75
44225,1.96,36.09
48791,0.59,17.97
30512,3.47,71.5
11384,2.56,10.95
42070,1.33,8.78
16074,1.83,19.92
28634,0.17,13.79
1758,1.87,19.59
35463,4.05,20.23
32670,1.06,26.84
21883,1.49,30.31
13255,1.33,20.8
24453,0.28,30.96
42094,0.32,41.31
46024,1.54,18.62
14032,2.13,16.47
2162,0.99,24.83
34751,2.79,82.46
7426,2.37,12.1
46740,1.95,8.52
30650,2.17,32.26
30207,1.28,21.62
40829,2.43,30.59
48390,1.06,26.1
34971,1.92,
40831,2.3,14.87
29786,1.46,18.89
38239,7.92,12.4
28340,1.04,23.5
18049,1.11,7.45
14353,2.93,80.52
39354,0.46,20.7
41762,4.92,17.56
7037,2.59,33.96
22232,2.53,15.96
31776,2.13,18.02
967,1.23,19.46
26977,0.53,12.69
35058,0.54,33.59
19250,3.06,36.58
41263,2.86,27.34
44802,1.59,29.94
29321,2.12,10.73
5804,2.94,17.14
40547,1.28,10.87
14518,2.1,
31666,3.26,20.32
22500,2.1,18.75
23313,2.78,10.66
16673,3.38,81.4
20243,0.72,26.26
30387,0.46,21.11
8126,1.38,3.09
5203,1.26,30.77
10807,0.89,24.6
1593,1.47,25.13
16829,1.34,19.18
26902,2.05,24.87
49827,0.48,17.25
12153,2.42,28.22
43540,3.02,17.73
34643,4.59,86.83
12714,1.25,12.95
9628,0.84,35.72
17128,6.82,83.55
14300,2.26,11.94
12179,0.37,13.0
2452,0.58,22.34
22368,2.12,21.73
5239,2.52,12.39
4630,0.23,19.86
9208,2.75,
4443,0.38,19.27
48660,,30.09
35133,1.28,27.55
7356,2.47,22.0
16899,2.11,20.79
7038,2.01,23.11
947,1.42,25.94
29999,0.32,27.17
704,0.6,27.09
41380,1.42,23.09
11800,0.81,35.06
27612,9.91,91.89
8340,2.35,17.79
5908,4.44,71.72
37552,1.72,36.57
28302,2.01,14.81
46880,3.38,80.88
31818,1.51,11.04
29691,0.69,21.11
21486,2.24,11.25
42833,0.77,22.31
17254,2.05,28.51
35832,1.1,14.64
38528,0.58,23.24
47696,1.13,33.64
11409,2.93,17.24
28157,4.54,28.21
4508,2.03,25.06
6576,4.28,28.45
13700,1.38,20.73
19543,1.74,12.01
32966,1.98,27.36
740,2.14,32.6
16991,,27.21
29654,1.71,26.06
1133,2.63,24.38
16424,0.48,32.43
22452,1.07,35.19
34491,,33.65
43750,4.87,100.0
445,7.15,80.3
37622,6.48,78.07
38481,1.93,24.57
30916,1.12,12.47
36881,1.27,17.02
20971,2.17,30.42
44140,1.84,
17338,1.9,35.37
5814,0.75,25.01
4739,0.9,24.31
19472,1.95,12.92
9930,0.63,25.86
10081,1.89,33.86
49768,0.58,11.22
24736,0.65,22.4
46897,1.09,20.37
3071,0.52,17.1
21327,1.2,12.15
34607,1.95,31.91
34553,0.56,19.17
19469,1.23,17.43
15647,1.45,18.87
37367,1.72,
13908,0.27,22.14
