user_id,city,city_tier,signup_date,account_age_days,subscription_type,retained_30_days
42366,Coimbatore,Tier 2,2025-01-07,532.0,Free,1
44133,Chennai,Tier 1,2025-11-23,215.0,Free,1
47975,Delhi,Tier 1,2025-09-09,285.0,Free,1
27617,Jaipur,Tier 2,2026-01-17,,Free,1
30719,Mumbai,Tier 1,2025-07-29,328.0,Premium,1
18438,Kochi,Tier 2,2025-06-07,383.0,Free,1
22767,Indore,Tier 2,2026-01-29,144.0,Premium,0
9647,Hyderabad,Tier 1,2025-05-24,397.0,Premium,1
17033,Pune,Tier 1,2025-12-18,190.0,Family,1
1288,Bengaluru,Tier 1,2025-03-21,,Free,1
18058,Hyderabad,Tier 1,2026-02-18,126.0,Free,1
6871,Jaipur,Tier 2,2025-09-01,294.0,Free,1
21141,Hyderabad,Tier 1,2026-02-04,143.0,Free,0
12942,Hyderabad,Tier 1,2025-03-21,460.0,Free,1
34453,Mumbai,Tier 1,2026-01-25,153.0,Free,1
7380,Bengaluru,Tier 1,2025-07-20,341.0,Free,0
27873,Hyderabad,Tier 1,2025-09-05,291.0,Free,1
41475,Delhi,Tier 1,2026-02-09,138.0,Free,1
3774,Indore,Tier 2,2024-10-29,600.0,Free,1
3427,Mumbai,Tier 1,2025-08-02,323.0,Free,1
34629,Bengaluru,Tier 1,2023-08-16,1040.0,Premium,0
25229,Nagpur,Tier 2,2025-05-09,413.0,Family,1
8285,Mumbai,Tier 1,2025-06-04,387.0,Free,1
461,Pune,Tier 1,2025-03-28,454.0,Free,1
519,Mumbai,Tier 1,2025-04-22,430.0,Premium,1
22203,Delhi,Tier 1,2026-01-20,158.0,Free,0
10335,Delhi,Tier 1,2025-12-06,202.0,Free,1
48537,Delhi,Tier 1,2025-12-01,206.0,Free,1
17966,Lucknow,Tier 2,2025-06-04,382.0,Premium,1
35896,Delhi,Tier 1,2025-10-04,264.0,Family,1
14133,Nagpur,Tier 2,2025-02-06,501.0,Premium,1
40954,Chandigarh,Tier 2,2025-05-05,413.0,Premium,1
48025,Jaipur,Tier 2,2024-08-26,667.0,Premium,1
21635,Bengaluru,Tier 1,2025-10-27,238.0,Premium,1
43667,Kolkata,Tier 1,2025-06-01,387.0,Free,0
44436,Bhopal,Tier 2,2024-12-05,568.0,Premium,1
9423,Pune,Tier 1,2024-01-15,889.0,Premium,0
43799,Nagpur,Tier 2,2025-09-23,277.0,Family,1
34730,Delhi,Tier 1,2025-08-06,,Family,1
36152,Nagpur,Tier 2,2025-03-03,480.0,Premium,1
43035,Patna,Tier 2,2025-11-23,211.0,Premium,1
22017,Mumbai,Tier 1,2026-03-14,103.0,Free,1
30488,Patna,Tier 2,2023-06-25,1093.0,Premium,0
13137,Mumbai,Tier 1,2025-09-17,278.0,Premium,1
31539,Delhi,Tier 1,2025-01-04,536.0,Free,1
36973,Chennai,Tier 1,2024-09-09,653.0,Premium,1
27612,Delhi,Tier 1,2023-01-18,1251.0,Premium,0
39095,Bengaluru,Tier 1,2025-11-14,225.0,Free,1
41666,Kochi,Tier 2,2024-11-01,601.0,Free,0
3511,Bhopal,Tier 2,2024-01-23,886.0,Premium,0
44632,Chandigarh,Tier 2,2026-03-02,114.0,Free,1
42856,Lucknow,Tier 2,2025-08-24,302.0,Free,1
9856,Mumbai,Tier 1,2022-09-16,1380.0,Free,1
41930,Bengaluru,Tier 1,2025-10-25,241.0,Free,1
32786,Jaipur,Tier 2,2025-07-11,351.0,Premium,0
35395,Kochi,Tier 2,2022-01-31,1603.0,Premium,1
16315,Mumbai,Tier 1,2025-11-08,229.0,Free,1
9871,Mumbai,Tier 1,2024-04-21,794.0,Premium,0
23256,Jaipur,Tier 2,2025-09-02,295.0,Free,1
9652,Surat,Tier 2,2026-03-19,99.0,Free,1
41431,Hyderabad,Tier 1,2024-01-17,887.0,Premium,0
32050,Hyderabad,Tier 1,2025-05-24,398.0,Free,1
24456,Nagpur,Tier 2,2024-11-17,583.0,Free,1
39316,Chennai,Tier 1,2025-07-07,,Family,1
26247,Bengaluru,Tier 1,2025-07-01,358.0,Premium,0
14407,Bengaluru,Tier 1,2024-10-12,622.0,Family,1
40928,Hyderabad,Tier 1,2025-12-10,197.0,Free,1
7360,Ahmedabad,Tier 1,2025-04-16,437.0,Family,1
33720,Bengaluru,Tier 1,2025-08-25,300.0,Premium,1
38932,Mumbai,Tier 1,2024-12-05,563.0,Family,1
34096,Mumbai,Tier 1,2025-10-02,265.0,Premium,0
45050,Pune,Tier 1,2023-10-15,986.0,Premium,1
38516,Jaipur,Tier 2,2024-07-21,705.0,Free,1
18578,Mumbai,Tier 1,2026-03-10,108.0,Free,1
11797,Chennai,Tier 1,2025-10-08,258.0,Free,0
47911,Delhi,Tier 1,2025-11-15,218.0,Free,0
344,Kolkata,Tier 1,2025-12-01,,Free,1
16367,Hyderabad,Tier 1,2025-02-25,,Premium,0
2710,Ahmedabad,Tier 1,2026-01-21,156.0,Free,0
15950,Lucknow,Tier 2,2025-06-17,374.0,Premium,1
9004,Mumbai,Tier 1,2023-12-22,913.0,Family,1
29284,Ahmedabad,Tier 1,2025-04-06,446.0,Premium,1
16310,Bhopal,Tier 2,2025-12-09,196.0,Premium,1
19704,Mumbai,Tier 1,2025-03-25,458.0,Premium,1
30303,Pune,Tier 1,2026-02-26,117.0,Premium,1
1797,Pune,Tier 1,2025-01-21,516.0,Premium,1
16336,Bengaluru,Tier 1,2025-04-07,440.0,Premium,1
30603,Indore,Tier 2,2023-11-02,966.0,Premium,0
20582,Chennai,Tier 1,2025-05-22,395.0,Free,1
46991,Delhi,Tier 1,2023-11-19,951.0,Premium,0
7262,Indore,Tier 2,2026-05-29,29.0,Family,1
9177,Chennai,Tier 1,2025-09-08,289.0,Family,1
1882,Kolkata,Tier 1,2024-11-24,577.0,Free,1
6504,Chandigarh,Tier 2,2024-04-16,797.0,Premium,1
26944,Hyderabad,Tier 1,2026-04-08,79.0,Free,1
37230,Indore,Tier 2,2026-01-23,150.0,Free,1
13774,Chennai,Tier 1,2025-08-19,312.0,Premium,1
43565,Bengaluru,Tier 1,2026-03-01,115.0,Free,1
29277,Bengaluru,Tier 1,2024-05-07,777.0,Premium,1
32900,Delhi,Tier 1,2024-08-16,678.0,Free,1
22576,Kolkata,Tier 1,2025-02-22,488.0,Family,1
6714,Kolkata,Tier 1,2025-12-14,195.0,Free,1
13269,Hyderabad,Tier 1,2025-07-12,344.0,Premium,1
7098,Bengaluru,Tier 1,2024-07-11,713.0,Premium,0
4740,Kolkata,Tier 1,2025-08-25,303.0,Free,1
7907,Kolkata,Tier 1,2024-06-25,728.0,Free,0
10709,Ahmedabad,Tier 1,2025-06-22,366.0,Free,0
45318,Indore,Tier 2,2025-08-12,315.0,Premium,1
6822,Coimbatore,Tier 2,2025-08-20,311.0,Free,1
1105,Delhi,Tier 1,2021-02-14,1953.0,Premium,0
49902,Kolkata,Tier 1,2026-02-24,121.0,Free,1
7153,Patna,Tier 2,2025-04-30,419.0,Free,1
2582,Indore,Tier 2,2023-09-21,1004.0,Premium,0
21524,Patna,Tier 2,2025-03-03,481.0,Free,1
16237,Nagpur,Tier 2,2025-01-10,529.0,Premium,0
34145,Indore,Tier 2,2024-11-06,596.0,Premium,1
7177,Mumbai,Tier 1,2023-12-24,911.0,Premium,0
30971,Surat,Tier 2,2025-02-21,488.0,Free,1
24977,Kolkata,Tier 1,2026-04-03,79.0,Free,1
20615,Bengaluru,Tier 1,2025-09-24,273.0,Premium,1
49071,Delhi,Tier 1,2026-04-03,85.0,Free,1
23967,Chennai,Tier 1,2025-05-03,416.0,Premium,1
6701,Delhi,Tier 1,2026-01-06,167.0,Free,1
15105,Hyderabad,Tier 1,2026-04-19,68.0,Family,1
48877,Hyderabad,Tier 1,2026-03-03,112.0,Free,0
40142,Bengaluru,Tier 1,2025-07-08,354.0,Premium,1
34848,Pune,Tier 1,2019-10-09,2448.0,Premium,0
26202,Delhi,Tier 1,2025-05-25,392.0,Free,1
39980,Indore,Tier 2,2025-08-13,314.0,Premium,1
5616,Delhi,Tier 1,2023-09-03,1024.0,Premium,1
47166,Surat,Tier 2,2024-02-04,871.0,Premium,1
38694,Chennai,Tier 1,2025-04-17,433.0,Premium,1
23336,Bengaluru,Tier 1,2023-08-26,1036.0,Premium,0
46463,Chennai,Tier 1,2026-03-08,109.0,Free,0
23104,Surat,Tier 2,2024-09-19,642.0,Family,0
25091,Chennai,Tier 1,2026-03-27,88.0,Free,0
15563,Kolkata,Tier 1,2023-02-11,1232.0,Premium,0
18084,Jaipur,Tier 2,2026-04-07,77.0,Family,0
5344,Pune,Tier 1,2024-06-30,727.0,Free,0
36125,Nagpur,Tier 2,2026-02-12,134.0,Premium,1
45155,Jaipur,Tier 2,2024-03-12,832.0,Premium,1
42535,Mumbai,Tier 1,2025-12-05,201.0,Free,1
32565,Coimbatore,Tier 2,2026-05-22,35.0,Premium,1
44567,Bengaluru,Tier 1,2024-03-20,826.0,Free,1
38700,Bengaluru,Tier 1,2023-12-20,916.0,Premium,0
47251,Indore,Tier 2,2025-05-24,393.0,Family,1
19996,Indore,Tier 2,2025-12-05,204.0,Free,0
9579,Mumbai,Tier 1,2025-11-12,223.0,Free,1
32622,Delhi,Tier 1,2026-01-09,165.0,Premium,0
35615,Chandigarh,Tier 2,2026-04-01,84.0,Free,1
4220,Jaipur,Tier 2,2023-01-30,1239.0,Premium,1
5446,Bengaluru,Tier 1,2026-01-02,173.0,Free,0
43878,Bengaluru,Tier 1,2025-01-06,536.0,Free,1
10598,Chennai,Tier 1,2024-07-29,693.0,Premium,1
32659,Jaipur,Tier 2,2026-01-17,156.0,Free,1
42838,Hyderabad,Tier 1,2026-02-02,142.0,Free,1
38240,Bengaluru,Tier 1,2024-10-12,617.0,Free,1
23018,Kolkata,Tier 1,2025-09-29,267.0,Free,1
1143,Indore,Tier 2,2026-04-12,70.0,Family,0
49932,Bengaluru,Tier 1,2024-11-23,577.0,Free,0
28708,Hyderabad,Tier 1,2025-02-28,479.0,Free,1
10046,Chennai,Tier 1,2025-04-19,430.0,Free,1
40731,Bengaluru,Tier 1,2024-05-17,771.0,Free,1
42832,Chennai,Tier 1,2024-12-19,,Premium,0
20329,Surat,Tier 2,2025-03-28,456.0,Premium,0
43809,Delhi,Tier 1,2025-03-29,449.0,Free,1
26843,Surat,Tier 2,2020-11-11,2053.0,Premium,0
40252,Jaipur,Tier 2,2026-02-23,124.0,Premium,1
13463,Pune,Tier 1,2025-07-24,1685.0,Premium,1
16375,Ahmedabad,Tier 1,2024-02-19,,Family,1
25214,Bengaluru,Tier 1,2024-07-17,710.0,Premium,1
49068,Mumbai,Tier 1,2024-09-25,638.0,Free,0
21737,Mumbai,Tier 1,2025-10-08,262.0,Free,1
31094,Lucknow,Tier 2,2023-03-10,1204.0,Premium,0
43356,Bengaluru,Tier 1,2023-05-10,1144.0,Free,1
24646,Coimbatore,Tier 2,2025-07-10,346.0,Free,1
30395,Delhi,Tier 1,2025-10-06,258.0,Premium,1
746,Chennai,Tier 1,2025-11-14,224.0,Free,1
35157,Chennai,Tier 1,2025-07-28,329.0,Free,1
750,Nagpur,Tier 2,2024-04-18,797.0,Premium,1
18875,Mumbai,Tier 1,2025-11-08,226.0,Free,1
49465,Delhi,Tier 1,2025-07-03,357.0,Free,1
9270,Chandigarh,Tier 2,2026-02-18,128.0,Family,1
46796,Lucknow,Tier 2,2025-04-19,429.0,Premium,1
5704,Lucknow,Tier 2,2023-10-07,989.0,Premium,1
49216,Indore,Tier 2,2024-08-04,3430.0,Free,0
11006,Mumbai,Tier 1,2025-05-27,395.0,Premium,1
18331,Mumbai,Tier 1,2025-08-25,302.0,Free,1
26001,Delhi,Tier 1,2020-08-14,2143.0,Premium,0
34308,Delhi,Tier 1,2024-05-02,781.0,Premium,1
11390,Bengaluru,Tier 1,2025-08-28,297.0,Premium,1
9488,Chennai,Tier 1,2024-09-12,648.0,Family,1
38668,Coimbatore,Tier 2,2026-01-20,157.0,Free,1
5737,Kolkata,Tier 1,2024-08-01,689.0,Free,1
31334,Kolkata,Tier 1,2026-02-28,117.0,Premium,1
25372,Mumbai,Tier 1,2025-10-06,264.0,Free,1
11712,Mumbai,Tier 1,2025-04-11,439.0,Free,1
11565,Delhi,Tier 1,2025-09-07,288.0,Free,0
4443,Chandigarh,Tier 2,2026-06-16,7.0,Free,1
33555,Nagpur,Tier 2,2025-10-31,233.0,Premium,1
26347,Hyderabad,Tier 1,2020-12-22,2013.0,Premium,0
20786,Chennai,Tier 1,2026-04-30,,Free,1
22819,Lucknow,Tier 2,2025-10-22,247.0,Premium,0
1813,Lucknow,Tier 2,2025-12-25,183.0,Premium,1
1680,Pune,Tier 1,2025-06-14,377.0,Premium,1
39387,Delhi,Tier 1,2026-01-28,147.0,Free,1
13860,Nagpur,Tier 2,2026-03-27,91.0,Free,1
36619,Lucknow,Tier 2,2023-08-07,1055.0,Premium,1
1937,Chennai,Tier 1,2026-03-16,98.0,Free,1
49897,Delhi,Tier 1,2025-01-24,515.0,Premium,1
25600,Nagpur,Tier 2,2025-08-31,295.0,Free,1
2512,Hyderabad,Tier 1,2025-12-22,183.0,Premium,1
20024,Mumbai,Tier 1,2025-04-21,431.0,Free,1
27882,Bengaluru,Tier 1,2024-05-26,760.0,Free,1
26334,Coimbatore,Tier 2,2024-08-17,675.0,Free,1
37713,Mumbai,Tier 1,2026-02-05,142.0,Family,1
42412,Lucknow,Tier 2,2025-10-30,238.0,Family,1
44249,Mumbai,Tier 1,2025-11-11,222.0,Family,1
23365,Lucknow,Tier 2,2026-02-11,133.0,Free,1
15625,Mumbai,Tier 1,2025-12-28,181.0,Free,1
34445,Kolkata,Tier 1,2023-07-27,1065.0,Premium,0
8259,Lucknow,Tier 2,2025-11-06,229.0,Premium,1
30104,Chandigarh,Tier 2,2025-10-24,240.0,Premium,1
38074,Coimbatore,Tier 2,2025-11-13,,Premium,0
43015,Chennai,Tier 1,2025-01-22,516.0,Premium,1
2855,Lucknow,Tier 2,2025-06-01,386.0,Premium,0
43570,Delhi,Tier 1,2025-07-17,344.0,Free,1
46238,Delhi,Tier 1,2025-07-23,338.0,Premium,0
7718,Indore,Tier 2,2024-01-22,886.0,Premium,1
40118,Kolkata,Tier 1,2025-12-25,181.0,Free,1
40544,Mumbai,Tier 1,2025-07-11,346.0,Premium,1
47276,Pune,Tier 1,2024-03-29,819.0,Family,1
21675,Bengaluru,Tier 1,2025-06-16,376.0,Family,1
2457,Kolkata,Tier 1,2026-02-25,116.0,Premium,0
44591,Bengaluru,Tier 1,2025-06-25,367.0,Free,1
28136,Indore,Tier 2,2025-10-07,257.0,Free,0
13647,Kolkata,Tier 1,2021-04-06,1905.0,Premium,0
301,Surat,Tier 2,2025-10-13,,Free,1
3832,Kolkata,Tier 1,2022-05-27,1490.0,Premium,1
47979,Delhi,Tier 1,2024-11-14,586.0,Free,0
11549,Bengaluru,Tier 1,2025-12-17,189.0,Free,1
9969,Delhi,Tier 1,2025-01-14,525.0,Premium,1
27925,Chennai,Tier 1,2025-08-01,326.0,Free,1
18953,Kochi,Tier 2,2026-04-09,73.0,Free,1
7952,Kolkata,Tier 1,2025-07-05,354.0,Premium,0
17400,Mumbai,Tier 1,2024-11-22,,Family,1
32643,Lucknow,Tier 2,2023-03-09,1201.0,Family,0
38261,Hyderabad,Tier 1,2024-03-21,827.0,Free,1
29057,Chandigarh,Tier 2,2026-04-19,66.0,Family,1
27933,Delhi,Tier 1,2023-12-11,923.0,Free,1
6749,Chennai,Tier 1,2026-05-25,27.0,Free,1
20079,Mumbai,Tier 1,2025-09-21,277.0,Premium,0
21707,Jaipur,Tier 2,2025-11-21,214.0,Family,1
48732,Hyderabad,Tier 1,2025-03-11,471.0,Premium,1
17366,Mumbai,Tier 1,2025-04-24,426.0,Free,1
6220,Hyderabad,Tier 1,2025-11-28,208.0,Free,1
41931,Nagpur,Tier 2,2025-01-30,513.0,Free,1
9549,Pune,Tier 1,2025-10-29,238.0,Free,1
27364,Nagpur,Tier 2,2025-03-22,462.0,Free,0
14189,Lucknow,Tier 2,2023-12-09,928.0,Free,0
26173,Coimbatore,Tier 2,2026-03-15,100.0,Family,1
33269,Indore,Tier 2,2023-06-11,1109.0,Free,1
34668,Chennai,Tier 1,2026-02-03,143.0,Free,1
46657,Hyderabad,Tier 1,2025-04-18,431.0,Free,1
30560,Delhi,Tier 1,2023-09-23,1008.0,Premium,1
7781,Lucknow,Tier 2,2026-06-03,22.0,Free,1
1033,Chennai,Tier 1,2025-10-12,256.0,Free,1
44504,Delhi,Tier 1,2025-12-02,202.0,Premium,1
21178,Indore,Tier 2,2025-06-09,383.0,Premium,0
17101,Bengaluru,Tier 1,2025-09-07,289.0,Free,1
31464,Delhi,Tier 1,2025-09-29,267.0,Free,1
47250,Pune,Tier 1,2025-04-29,420.0,Premium,0
1187,Hyderabad,Tier 1,2026-02-16,126.0,Free,1
5954,Mumbai,Tier 1,2025-08-18,310.0,Premium,1
39698,Coimbatore,Tier 2,2026-03-08,107.0,Free,1
34277,Ahmedabad,Tier 1,2025-08-31,298.0,Free,1
4272,Chennai,Tier 1,2025-04-24,425.0,Premium,1
30773,Mumbai,Tier 1,2025-05-13,405.0,Free,1
10956,Bhopal,Tier 2,2023-05-26,1127.0,Premium,0
5937,Delhi,Tier 1,2025-05-18,403.0,Free,1
32194,Mumbai,Tier 1,2025-04-26,423.0,Free,0
46567,Hyderabad,Tier 1,2022-06-24,1462.0,Premium,0
16918,Delhi,Tier 1,2024-06-06,747.0,Premium,0
25699,Lucknow,Tier 2,2025-01-18,521.0,Premium,1
49313,Lucknow,Tier 2,2024-12-06,564.0,Premium,1
9632,Bhopal,Tier 2,2025-08-27,298.0,Free,1
44820,Kochi,Tier 2,2025-10-13,253.0,Family,1
40744,Delhi,Tier 1,2025-07-22,335.0,Premium,0
29006,Chandigarh,Tier 2,2024-05-26,,Free,1
49571,Mumbai,Tier 1,2025-03-21,461.0,Free,1
25905,Chennai,Tier 1,2024-08-13,681.0,Free,1
17322,Jaipur,Tier 2,2026-03-12,104.0,Premium,1
49308,Hyderabad,Tier 1,2025-05-20,399.0,Premium,1
24903,Mumbai,Tier 1,2025-04-06,442.0,Free,1
2702,Pune,Tier 1,2025-08-22,306.0,Premium,1
11379,Kolkata,Tier 1,2024-06-28,728.0,Premium,0
33258,Mumbai,Tier 1,2026-01-15,163.0,Family,0
29653,Bhopal,Tier 2,2026-02-09,136.0,Premium,1
43229,Mumbai,Tier 1,2025-11-24,212.0,Free,1
6567,Pune,Tier 1,2024-04-22,794.0,Premium,1
27744,Indore,Tier 2,2025-09-17,279.0,Free,1
17518,Mumbai,Tier 1,2025-06-09,378.0,Family,0
45125,Pune,Tier 1,2023-12-26,914.0,Family,1
4984,Delhi,Tier 1,2025-06-19,368.0,Free,1
24090,Delhi,Tier 1,2026-04-21,62.0,Free,1
11590,Delhi,Tier 1,2024-11-26,576.0,Family,1
40640,Indore,Tier 2,2022-08-30,1392.0,Premium,0
46384,Kochi,Tier 2,2025-07-12,348.0,Free,1
7251,Pune,Tier 1,2025-11-19,218.0,Free,0
40270,Coimbatore,Tier 2,2026-05-20,37.0,Premium,0
17568,Chennai,Tier 1,2026-01-20,154.0,Free,1
6006,Chennai,Tier 1,2026-04-01,83.0,Family,1
14493,Chandigarh,Tier 2,2024-09-18,641.0,Family,1
12438,Mumbai,Tier 1,2026-04-29,56.0,Premium,1
16251,Delhi,Tier 1,2024-11-27,572.0,Premium,1
42659,Chennai,Tier 1,2025-04-01,446.0,Premium,0
8159,Delhi,Tier 1,2024-05-16,767.0,Premium,0
7552,Ahmedabad,Tier 1,2025-11-28,211.0,Family,1
17334,Nagpur,Tier 2,2025-09-20,276.0,Free,1
43175,Delhi,Tier 1,2026-04-09,76.0,Free,1
8194,Kochi,Tier 2,2025-05-05,413.0,Premium,0
32502,Coimbatore,Tier 2,2025-02-09,500.0,Family,0
23782,Mumbai,Tier 1,2026-01-15,157.0,Free,1
14047,Patna,Tier 2,2025-06-19,369.0,Premium,1
12667,Mumbai,Tier 1,2024-01-01,903.0,Free,1
26352,Bengaluru,Tier 1,2025-03-28,456.0,Free,1
32664,Hyderabad,Tier 1,2025-09-25,271.0,Free,1
8634,Kolkata,Tier 1,2026-01-09,167.0,Free,1
45582,Hyderabad,Tier 1,2026-02-22,122.0,Premium,0
31381,Mumbai,Tier 1,2026-01-28,146.0,Free,1
39998,Surat,Tier 2,2025-07-01,360.0,Free,1
45879,Ahmedabad,Tier 1,2025-09-30,269.0,Free,0
25303,Jaipur,Tier 2,2025-02-20,487.0,Premium,1
35049,Coimbatore,Tier 2,2025-12-04,199.0,Premium,1
32492,Mumbai,Tier 1,2024-06-14,741.0,Free,1
21713,Pune,Tier 1,2025-02-04,502.0,Free,1
49120,Nagpur,Tier 2,2025-11-05,228.0,Free,0
15591,Pune,Tier 1,2026-01-01,176.0,Premium,1
39166,Jaipur,Tier 2,2024-07-21,705.0,Free,1
17749,Pune,Tier 1,2025-09-26,270.0,Premium,1
32595,Bhopal,Tier 2,2024-10-30,601.0,Free,1
38519,Kochi,Tier 2,2024-12-29,540.0,Free,1
5474,Delhi,Tier 1,2025-11-22,211.0,Premium,1
42601,Pune,Tier 1,2023-03-13,1199.0,Premium,0
30564,Pune,Tier 1,2025-07-17,339.0,Premium,1
15281,Indore,Tier 2,2024-05-29,754.0,Free,1
5045,Delhi,Tier 1,2025-12-21,185.0,Free,1
19590,Hyderabad,Tier 1,2024-07-24,,Premium,0
35553,Kochi,Tier 2,2026-04-30,54.0,Free,1
48992,Bengaluru,Tier 1,2025-08-08,318.0,Free,1
1972,Bhopal,Tier 2,2026-02-20,121.0,Free,1
26899,Lucknow,Tier 2,2025-06-06,385.0,Free,1
19879,Delhi,Tier 1,2026-01-06,855.0,Premium,1
16276,Mumbai,Tier 1,2025-05-27,391.0,Premium,1
30549,Surat,Tier 2,2025-10-31,239.0,Free,1
49351,Nagpur,Tier 2,2026-03-19,96.0,Free,1
39040,Kolkata,Tier 1,2025-02-03,507.0,Premium,1
29298,Bengaluru,Tier 1,2025-12-14,190.0,Free,0
7616,Indore,Tier 2,2026-05-23,32.0,Free,1
47198,Indore,Tier 2,2025-02-26,480.0,Premium,1
20997,Kochi,Tier 2,2023-12-20,916.0,Premium,0
1686,Delhi,Tier 1,2025-10-19,246.0,Free,1
27584,Delhi,Tier 1,2024-10-17,615.0,Premium,0
43960,Hyderabad,Tier 1,2025-10-03,264.0,Premium,1
10644,Bhopal,Tier 2,2024-02-20,857.0,Free,1
28502,Lucknow,Tier 2,2025-09-22,278.0,Premium,1
17252,Nagpur,Tier 2,2026-04-30,54.0,Premium,1
41724,Nagpur,Tier 2,2026-02-01,146.0,Premium,1
27849,Kochi,Tier 2,2025-08-06,320.0,Premium,0
31554,Kochi,Tier 2,2025-11-11,228.0,Premium,0
6790,Nagpur,Tier 2,2026-03-23,93.0,Free,1
32584,Lucknow,Tier 2,2025-05-04,419.0,Family,0
39557,Delhi,Tier 1,2025-09-11,289.0,Free,1
30380,Chandigarh,Tier 2,2024-08-23,673.0,Free,1
2833,Chennai,Tier 1,2026-03-19,99.0,Family,1
48773,Chandigarh,Tier 2,2026-03-12,101.0,Family,1
27131,Nagpur,Tier 2,2024-11-17,586.0,Free,1
2573,Lucknow,Tier 2,2026-03-25,88.0,Family,0
5242,Bengaluru,Tier 1,2024-12-26,543.0,Free,1
24842,Bengaluru,Tier 1,2026-04-14,70.0,Free,1
26259,Patna,Tier 2,2025-07-07,351.0,Free,1
14946,Hyderabad,Tier 1,2025-09-16,282.0,Free,1
6962,Delhi,Tier 1,2025-04-28,419.0,Family,1
34078,Bengaluru,Tier 1,2025-07-17,342.0,Premium,1
3101,Coimbatore,Tier 2,2024-05-30,757.0,Premium,1
4911,Mumbai,Tier 1,2021-05-18,1864.0,Premium,0
35244,Delhi,Tier 1,2025-12-10,196.0,Free,1
4214,Mumbai,Tier 1,2024-10-23,608.0,Premium,0
30662,Delhi,Tier 1,2026-03-07,112.0,Premium,1
47982,Nagpur,Tier 2,2022-12-29,1276.0,Premium,0
6123,Jaipur,Tier 2,2026-05-14,42.0,Free,0
17076,Pune,Tier 1,2025-04-01,450.0,Free,0
2156,Nagpur,Tier 2,2026-02-05,136.0,Free,1
7422,Delhi,Tier 1,2025-01-31,511.0,Premium,0
18152,Delhi,Tier 1,2024-07-11,714.0,Family,1
6631,Ahmedabad,Tier 1,2026-01-19,155.0,Free,0
36148,Chandigarh,Tier 2,2025-09-04,1455.0,Free,1
37603,Mumbai,Tier 1,2019-04-04,2640.0,Premium,0
47727,Delhi,Tier 1,2025-05-13,404.0,Free,1
34342,Hyderabad,Tier 1,2024-12-15,559.0,Free,0
21805,Delhi,Tier 1,2026-01-04,174.0,Free,1
5395,Hyderabad,Tier 1,2026-01-21,152.0,Free,1
37551,Delhi,Tier 1,2025-05-16,407.0,Premium,1
49772,Hyderabad,Tier 1,2026-01-01,175.0,Family,1
15841,Pune,Tier 1,2025-05-31,388.0,Free,1
7714,Delhi,Tier 1,2025-06-13,378.0,Family,1
7909,Chennai,Tier 1,2024-08-22,669.0,Family,1
19352,Mumbai,Tier 1,2024-06-05,748.0,Free,1
23109,Mumbai,Tier 1,2025-07-14,345.0,Free,1
23965,Kolkata,Tier 1,2024-11-26,577.0,Free,1
2948,Surat,Tier 2,2024-09-29,633.0,Free,1
40342,Bengaluru,Tier 1,2024-04-25,788.0,Free,1
25400,Pune,Tier 1,2025-03-06,474.0,Free,1
16016,Delhi,Tier 1,2025-12-31,178.0,Premium,1
5217,Hyderabad,Tier 1,2025-07-10,351.0,Free,1
9194,Bengaluru,Tier 1,2023-04-24,1159.0,Free,1
39290,Nagpur,Tier 2,2025-03-25,456.0,Premium,0
523,Delhi,Tier 1,2025-03-15,463.0,Premium,1
38018,Jaipur,Tier 2,2025-01-19,521.0,Family,0
11977,Mumbai,Tier 1,2023-06-25,1096.0,Premium,0
5451,Mumbai,Tier 1,2023-11-13,956.0,Premium,0
43056,Jaipur,Tier 2,2024-09-20,645.0,Family,1
19467,Delhi,Tier 1,2025-02-03,508.0,Free,1
12094,Hyderabad,Tier 1,2025-03-27,453.0,Premium,1
39452,Delhi,Tier 1,2026-03-30,83.0,Premium,1
9596,Chennai,Tier 1,2025-05-28,392.0,Family,1
8531,Ahmedabad,Tier 1,2025-09-09,287.0,Family,1
37950,Kochi,Tier 2,2024-04-27,790.0,Premium,0
16424,Chennai,Tier 1,2025-10-02,264.0,Free,1
21118,Bengaluru,Tier 1,2024-06-09,,Premium,0
43080,Jaipur,Tier 2,2025-12-14,190.0,Free,1
25361,Jaipur,Tier 2,2026-04-01,87.0,Free,0
38174,Chandigarh,Tier 2,2026-03-26,89.0,Premium,0
11600,Mumbai,Tier 1,2026-03-01,565.0,Family,1
34778,Jaipur,Tier 2,2025-01-08,531.0,Premium,1
47928,Chandigarh,Tier 2,2026-01-13,161.0,Free,1
25818,Surat,Tier 2,2025-01-09,532.0,Free,1
16575,Kochi,Tier 2,2026-01-27,148.0,Free,0
9281,Coimbatore,Tier 2,2026-06-01,25.0,Free,1
23097,Nagpur,Tier 2,2024-02-04,870.0,Premium,0
18707,Pune,Tier 1,2025-02-23,489.0,Premium,0
11145,Delhi,Tier 1,2024-06-16,,Premium,1
37880,Delhi,Tier 1,2024-04-05,813.0,Free,1
35640,Mumbai,Tier 1,2025-10-25,239.0,Free,1
8734,Chennai,Tier 1,2026-02-23,120.0,Premium,1
25794,Mumbai,Tier 1,2025-02-24,482.0,Free,0
23877,Nagpur,Tier 2,2025-07-19,342.0,Premium,1
2256,Chennai,Tier 1,2024-06-24,728.0,Free,1
23073,Bengaluru,Tier 1,2023-04-04,1176.0,Free,1
