user_id,playlist_adds_last_30d,search_queries_last_30d
19798,5.0,14.0
8135,4.0,20.0
30334,2.0,14.0
37214,3.0,8.0
26957,8.0,19.0
43573,5.0,16.0
13171,4.0,160.0
25729,4.0,9.0
39174,3.0,17.0
45516,5.0,13.0
35798,2.0,14.0
41363,5.0,14.0
10030,4.0,15.0
31318,3.0,23.0
11734,5.0,17.0
37489,0.0,8.0
47130,0.0,10.0
41998,4.0,11.0
7457,3.0,15.0
43497,3.0,12.0
15037,2.0,14.0
3763,,4.0
15810,0.0,1.0
24749,2.0,14.0
43556,3.0,19.0
22955,2.0,160.0
46689,4.0,19.0
16970,2.0,12.0
21037,0.0,0.0
36004,7.0,8.0
28767,4.0,14.0
16682,2.0,9.0
712,6.0,8.0
17285,4.0,16.0
23753,0.0,4.0
7904,5.0,13.0
22091,4.0,11.0
30397,2.0,210.0
1653,2.0,22.0
36748,1.0,13.0
4165,2.0,13.0
5750,0.0,16.0
46473,9.0,13.0
29022,5.0,13.0
26087,8.0,11.0
6920,1.0,13.0
40449,2.0,14.0
16969,1.0,12.0
22025,0.0,3.0
13441,2.0,11.0
14184,4.0,14.0
36875,0.0,3.0
7507,1.0,10.0
29427,5.0,9.0
17320,3.0,14.0
25129,2.0,11.0
23336,0.0,3.0
46535,1.0,15.0
43542,3.0,12.0
22697,0.0,2.0
26112,1.0,20.0
12539,2.0,8.0
44117,4.0,16.0
39467,3.0,19.0
20455,1.0,14.0
10744,5.0,12.0
512,3.0,19.0
14964,4.0,13.0
18824,0.0,1.0
42842,2.0,18.0
21698,2.0,15.0
9471,4.0,17.0
3789,0.0,19.0
9218,4.0,20.0
33008,0.0,19.0
27377,5.0,13.0
28080,6.0,10.0
9882,1.0,7.0
10102,3.0,14.0
1909,0.0,2.0
47885,4.0,12.0
26447,2.0,12.0
36368,1.0,9.0
13338,0.0,3.0
16544,2.0,11.0
8464,3.0,12.0
16425,2.0,19.0
34276,3.0,10.0
37235,1.0,15.0
39764,3.0,15.0
42692,6.0,15.0
28451,3.0,14.0
16413,,18.0
46738,5.0,12.0
49985,0.0,13.0
1009,0.0,15.0
19697,6.0,17.0
14476,,18.0
36636,3.0,17.0
26487,2.0,17.0
23100,1.0,13.0
20519,7.0,13.0
43710,3.0,13.0
24477,0.0,23.0
22004,4.0,14.0
33227,0.0,2.0
7062,3.0,10.0
6515,2.0,12.0
28312,5.0,14.0
8908,4.0,11.0
40540,3.0,16.0
28754,3.0,15.0
2409,3.0,13.0
39415,5.0,9.0
35928,5.0,18.0
6965,5.0,13.0
13453,4.0,13.0
48939,2.0,16.0
26621,3.0,16.0
2146,3.0,6.0
15814,0.0,2.0
25421,8.0,8.0
30927,3.0,18.0
26900,1.0,14.0
35478,4.0,11.0
20530,1.0,17.0
36698,4.0,14.0
42682,,13.0
7733,4.0,15.0
8158,2.0,19.0
3511,0.0,2.0
47542,3.0,14.0
28624,0.0,2.0
48553,1.0,15.0
32902,4.0,15.0
14672,4.0,13.0
43185,4.0,12.0
5436,3.0,11.0
25101,1.0,13.0
6558,0.0,2.0
43378,3.0,19.0
31439,0.0,2.0
48136,3.0,8.0
17528,10.0,20.0
25902,5.0,12.0
26267,1.0,17.0
4480,5.0,9.0
38560,1.0,18.0
22437,0.0,10.0
16427,5.0,18.0
10721,4.0,20.0
1412,5.0,18.0
32940,4.0,17.0
15570,3.0,20.0
43064,5.0,17.0
32576,4.0,34.0
35986,0.0,20.0
39208,3.0,14.0
16984,4.0,10.0
14574,3.0,10.0
29901,4.0,13.0
34079,4.0,18.0
12625,3.0,14.0
13940,3.0,19.0
8579,3.0,13.0
28866,6.0,13.0
24602,0.0,2.0
20119,2.0,9.0
26211,4.0,9.0
34011,1.0,16.0
21546,4.0,25.0
35083,7.0,12.0
20580,0.0,4.0
41447,3.0,17.0
29681,2.0,4.0
1662,2.0,15.0
39290,0.0,1.0
28860,3.0,13.0
3326,6.0,15.0
4795,2.0,15.0
2672,2.0,7.0
11536,2.0,18.0
33792,4.0,14.0
10506,2.0,20.0
39738,4.0,16.0
12944,2.0,12.0
38117,4.0,16.0
5582,,11.0
8377,3.0,19.0
8122,1.0,12.0
16594,4.0,9.0
33585,3.0,14.0
8871,4.0,18.0
20948,8.0,9.0
1468,5.0,16.0
8736,2.0,12.0
42947,3.0,11.0
48164,3.0,14.0
47590,0.0,1.0
38012,2.0,170.0
42793,4.0,13.0
7781,3.0,13.0
34972,3.0,16.0
41929,4.0,14.0
959,3.0,9.0
21736,0.0,40.0
22217,2.0,130.0
11589,2.0,13.0
7629,4.0,15.0
37392,2.0,13.0
38516,5.0,8.0
41652,0.0,5.0
7857,0.0,2.0
32823,4.0,14.0
18615,4.0,12.0
46932,2.0,14.0
35754,5.0,19.0
10861,1.0,8.0
38248,3.0,13.0
794,2.0,11.0
19543,2.0,17.0
43118,3.0,14.0
44060,2.0,8.0
42350,2.0,20.0
4566,2.0,11.0
46874,6.0,17.0
36405,2.0,21.0
23803,2.0,10.0
8010,0.0,2.0
7249,6.0,10.0
16066,0.0,
2000,2.0,14.0
16712,6.0,14.0
16709,0.0,1.0
2275,4.0,20.0
3838,4.0,12.0
15838,3.0,12.0
19819,6.0,15.0
21510,3.0,15.0
35514,2.0,19.0
21469,2.0,18.0
40890,0.0,3.0
35296,5.0,10.0
4765,1.0,16.0
8504,3.0,17.0
11748,3.0,15.0
33754,4.0,19.0
6285,5.0,10.0
35849,5.0,11.0
42449,,16.0
9604,0.0,15.0
42004,2.0,12.0
577,0.0,2.0
39972,0.0,3.0
26980,0.0,5.0
19846,2.0,17.0
28719,0.0,1.0
26384,4.0,20.0
4396,5.0,8.0
23662,2.0,15.0
28980,2.0,11.0
12216,2.0,8.0
31519,0.0,5.0
38378,,16.0
27115,3.0,12.0
25712,5.0,7.0
41145,4.0,
42794,4.0,16.0
24270,3.0,20.0
3949,3.0,17.0
48449,4.0,12.0
21931,5.0,14.0
32442,2.0,14.0
16690,0.0,3.0
10167,6.0,18.0
15746,1.0,10.0
4688,4.0,6.0
49649,3.0,7.0
45308,1.0,9.0
44586,2.0,21.0
45770,3.0,12.0
692,2.0,16.0
24778,4.0,9.0
40107,0.0,16.0
39657,1.0,8.0
29981,4.0,16.0
45485,0.0,3.0
23236,0.0,2.0
44802,2.0,11.0
6374,4.0,18.0
13155,3.0,21.0
19534,6.0,20.0
9764,0.0,3.0
37016,5.0,15.0
22469,4.0,8.0
45000,3.0,12.0
38213,1.0,11.0
12109,1.0,14.0
27488,3.0,19.0
20159,0.0,1.0
48536,0.0,1.0
5501,,15.0
30861,4.0,12.0
29478,0.0,1.0
32505,1.0,17.0
26477,0.0,3.0
6148,4.0,12.0
23748,6.0,18.0
16309,4.0,13.0
30415,4.0,13.0
39431,2.0,15.0
46518,5.0,13.0
48138,2.0,10.0
30600,4.0,10.0
43796,5.0,15.0
23598,6.0,12.0
46696,2.0,17.0
14368,2.0,9.0
6728,2.0,12.0
1992,3.0,9.0
42415,6.0,14.0
23429,7.0,16.0
29582,4.0,17.0
22655,3.0,17.0
22295,2.0,15.0
5329,6.0,17.0
6384,7.0,12.0
30605,1.0,13.0
39609,0.0,22.0
33266,2.0,15.0
42901,7.0,15.0
47926,4.0,11.0
43115,4.0,13.0
13805,1.0,14.0
5152,0.0,0.0
47441,0.0,1.0
3719,1.0,8.0
21899,1.0,19.0
44887,4.0,11.0
26286,6.0,11.0
15972,2.0,13.0
38514,3.0,10.0
31874,2.0,18.0
18469,0.0,2.0
41009,2.0,13.0
48681,3.0,15.0
490,0.0,2.0
46163,2.0,17.0
32210,6.0,14.0
45202,,6.0
2004,3.0,20.0
33744,5.0,15.0
22259,6.0,12.0
22659,5.0,18.0
40638,3.0,13.0
11764,1.0,8.0
2923,2.0,22.0
33123,1.0,14.0
9424,5.0,9.0
43772,6.0,14.0
1639,6.0,13.0
37454,3.0,8.0
15970,3.0,13.0
22939,0.0,
43232,1.0,16.0
13531,0.0,16.0
32488,0.0,2.0
3154,5.0,13.0
39062,3.0,11.0
38650,1.0,12.0
46600,1.0,10.0
41296,2.0,16.0
36992,1.0,14.0
34189,2.0,10.0
38183,0.0,5.0
43018,1.0,7.0
17851,2.0,17.0
18213,4.0,17.0
12614,4.0,15.0
45081,0.0,2.0
19237,1.0,16.0
49085,2.0,20.0
16357,0.0,1.0
30428,0.0,3.0
31929,4.0,19.0
38064,2.0,14.0
42464,3.0,15.0
47136,1.0,13.0
34609,3.0,14.0
3486,3.0,15.0
18031,1.0,
15054,4.0,12.0
21383,4.0,19.0
9362,4.0,8.0
37129,5.0,9.0
36874,3.0,23.0
2018,3.0,17.0
9177,6.0,10.0
10056,,14.0
17597,6.0,10.0
49430,2.0,6.0
32939,5.0,11.0
961,2.0,17.0
21966,2.0,11.0
13010,4.0,17.0
25682,1.0,14.0
29735,1.0,19.0
23934,5.0,21.0
41076,6.0,15.0
29249,2.0,15.0
14602,0.0,1.0
5584,3.0,12.0
14208,4.0,16.0
21007,4.0,12.0
20085,4.0,20.0
25638,5.0,13.0
1642,2.0,6.0
45841,3.0,15.0
27872,4.0,15.0
45686,4.0,7.0
31995,0.0,1.0
43774,2.0,9.0
40461,5.0,11.0
3555,4.0,10.0
46759,3.0,14.0
7818,0.0,11.0
3125,6.0,22.0
47691,0.0,4.0
41135,1.0,11.0
5833,1.0,14.0
45271,4.0,9.0
1076,3.0,16.0
9719,3.0,18.0
30814,1.0,13.0
36082,1.0,11.0
41240,1.0,13.0
18579,3.0,11.0
13142,4.0,17.0
24888,6.0,11.0
30140,0.0,15.0
11541,3.0,19.0
31587,3.0,19.0
1782,2.0,11.0
16316,6.0,13.0
3747,4.0,11.0
46498,1.0,10.0
4194,2.0,15.0
40441,1.0,17.0
9736,0.0,13.0
1407,3.0,15.0
18130,3.0,23.0
17147,5.0,17.0
12140,8.0,18.0
17263,0.0,13.0
6597,,13.0
24248,4.0,16.0
26717,2.0,16.0
13498,2.0,7.0
2989,0.0,4.0
11,,12.0
28566,2.0,15.0
8999,1.0,14.0
35814,1.0,13.0
49578,2.0,14.0
9947,0.0,2.0
39776,0.0,3.0
44100,3.0,18.0
2221,4.0,12.0
37351,1.0,14.0
25538,0.0,15.0
22035,0.0,2.0
20447,5.0,23.0
22769,4.0,16.0
13448,3.0,18.0
12255,4.0,16.0
16087,2.0,16.0
10321,4.0,9.0
7820,1.0,9.0
31450,5.0,14.0
37756,,14.0
40236,5.0,16.0
7502,2.0,15.0
10559,4.0,11.0
46274,5.0,13.0
12395,2.0,16.0
28429,2.0,10.0
49762,2.0,12.0
9973,3.0,18.0
19201,5.0,14.0
572,2.0,13.0
18343,2.0,7.0
17920,8.0,7.0
42625,5.0,14.0
3008,5.0,14.0
30134,1.0,15.0
7257,4.0,15.0
28993,5.0,14.0
40774,2.0,
35076,7.0,16.0
40327,4.0,16.0
39292,4.0,9.0
26034,2.0,18.0
14916,2.0,15.0
32952,,17.0
17202,1.0,10.0
17643,3.0,16.0
40142,0.0,24.0
11004,5.0,10.0
9309,5.0,15.0
19058,4.0,20.0
27952,0.0,4.0
40735,1.0,11.0
881,3.0,11.0
47770,2.0,14.0
27708,4.0,14.0
45699,2.0,11.0
25409,7.0,13.0
46264,2.0,10.0
4868,2.0,15.0
2811,4.0,17.0
21272,1.0,12.0
38748,2.0,10.0
26379,3.0,12.0
36613,0.0,2.0
31090,3.0,12.0
45747,1.0,10.0
26641,4.0,6.0
2091,0.0,3.0
38114,0.0,24.0
18134,3.0,12.0
26416,4.0,11.0
48162,3.0,8.0
43275,4.0,16.0
34386,6.0,13.0
21358,5.0,20.0
41351,3.0,10.0
26555,3.0,16.0
6718,2.0,15.0
3259,2.0,13.0
48174,0.0,1.0
18311,6.0,17.0
32427,1.0,10.0
28696,,17.0
2878,1.0,14.0
19623,1.0,16.0
5580,4.0,14.0
366,4.0,6.0
27666,0.0,25.0
25812,2.0,14.0
41292,2.0,17.0
49947,0.0,2.0
12098,4.0,18.0
8668,,13.0
15862,2.0,18.0
31382,3.0,12.0
3579,2.0,12.0
26105,2.0,13.0
35446,1.0,15.0
39739,5.0,16.0
15744,5.0,13.0
41901,3.0,18.0
15617,3.0,16.0
9168,5.0,15.0
9225,2.0,14.0
26168,2.0,16.0
10271,3.0,15.0
32732,2.0,21.0
29600,7.0,17.0
39378,2.0,14.0
44287,4.0,14.0
21965,2.0,10.0
25368,3.0,13.0
7651,5.0,15.0
47834,1.0,6.0
21762,3.0,13.0
32182,2.0,14.0
38050,3.0,10.0
14804,4.0,17.0
33381,3.0,12.0
39068,3.0,13.0
43154,2.0,21.0
37842,4.0,19.0
7234,4.0,13.0
5328,0.0,3.0
49837,3.0,19.0
13868,5.0,17.0
34214,0.0,4.0
10207,5.0,15.0
39932,3.0,17.0
7371,3.0,18.0
31243,3.0,12.0
2765,1.0,14.0
22146,3.0,17.0
1026,1.0,12.0
16768,4.0,19.0
30437,6.0,16.0
5414,4.0,14.0
34868,0.0,1.0
45674,3.0,5.0
18326,3.0,14.0
35180,5.0,14.0
25392,4.0,13.0
24773,3.0,160.0
18990,5.0,17.0
21277,0.0,5.0
32280,3.0,17.0
29306,0.0,17.0
39855,7.0,14.0
29591,4.0,16.0
39253,3.0,12.0
48428,7.0,11.0
31745,3.0,14.0
20073,2.0,11.0
21107,1.0,8.0
20735,1.0,13.0
25378,3.0,14.0
18972,4.0,14.0
29019,2.0,13.0
22920,2.0,15.0
47596,3.0,13.0
3816,3.0,19.0
7025,2.0,10.0
34975,4.0,14.0
1777,2.0,11.0
37733,,14.0
28159,6.0,15.0
30910,3.0,11.0
32062,2.0,20.0
35730,2.0,12.0
49993,4.0,15.0
8974,1.0,13.0
12760,2.0,16.0
35399,1.0,15.0
14372,4.0,15.0
17714,,19.0
34968,4.0,13.0
16299,3.0,9.0
30372,3.0,
6899,4.0,16.0
9927,2.0,21.0
4959,4.0,13.0
221,2.0,10.0
34993,4.0,17.0
29988,3.0,12.0
4254,1.0,18.0
32235,5.0,15.0
6577,4.0,8.0
42691,5.0,11.0
6584,4.0,4.0
3296,1.0,12.0
724,2.0,13.0
49873,0.0,3.0
18321,3.0,16.0
16556,1.0,12.0
39716,5.0,14.0
2588,2.0,9.0
24731,3.0,11.0
5231,4.0,17.0
31547,6.0,13.0
3109,0.0,1.0
27972,2.0,17.0
751,1.0,14.0
24145,4.0,11.0
14978,3.0,11.0
35242,1.0,8.0
42699,4.0,12.0
11293,1.0,11.0
18086,3.0,18.0
46896,3.0,9.0
30632,2.0,6.0
44004,5.0,
32866,0.0,12.0
35458,1.0,16.0
3971,3.0,17.0
3829,4.0,11.0
45181,0.0,14.0
9456,1.0,7.0
18984,6.0,18.0
6381,5.0,
4492,0.0,13.0
48234,0.0,4.0
33877,3.0,14.0
5503,4.0,16.0
47978,4.0,18.0
34358,2.0,13.0
20307,2.0,9.0
48378,1.0,15.0
32717,2.0,10.0
14032,2.0,13.0
38594,6.0,8.0
34693,3.0,23.0
38549,3.0,18.0
15581,1.0,12.0
36269,2.0,8.0
43343,4.0,16.0
18531,4.0,18.0
35642,1.0,11.0
1177,0.0,4.0
25236,4.0,12.0
12217,1.0,19.0
49568,2.0,9.0
37473,3.0,10.0
31727,4.0,15.0
44282,5.0,12.0
4908,8.0,22.0
10170,0.0,1.0
41227,2.0,16.0
10134,2.0,14.0
15639,3.0,11.0
49109,2.0,17.0
41868,2.0,13.0
34927,5.0,12.0
31793,6.0,11.0
8047,1.0,14.0
34277,0.0,22.0
11148,6.0,13.0
11005,3.0,20.0
31687,1.0,18.0
39750,5.0,14.0
5560,2.0,18.0
1563,2.0,8.0
27147,3.0,9.0
45606,4.0,14.0
35373,4.0,17.0
28355,3.0,19.0
20070,4.0,15.0
38876,2.0,15.0
16160,4.0,17.0
25229,5.0,12.0
13028,5.0,12.0
26204,0.0,14.0
25589,0.0,2.0
1817,,12.0
41457,3.0,13.0
1295,1.0,20.0
21699,0.0,2.0
2178,2.0,14.0
40729,0.0,1.0
28161,2.0,12.0
30149,2.0,15.0
36231,4.0,10.0
29830,0.0,16.0
35338,5.0,10.0
8425,6.0,9.0
2446,3.0,13.0
11171,2.0,7.0
4721,1.0,12.0
1274,4.0,17.0
12905,3.0,16.0
47240,5.0,21.0
20824,4.0,13.0
10901,5.0,15.0
12426,,17.0
2467,2.0,15.0
22171,2.0,16.0
44756,6.0,12.0
2157,4.0,10.0
43658,0.0,4.0
16883,4.0,7.0
48900,6.0,17.0
32535,5.0,11.0
12369,6.0,21.0
18837,4.0,11.0
48682,3.0,19.0
32567,1.0,11.0
20828,4.0,15.0
7146,3.0,14.0
18043,3.0,9.0
43167,4.0,12.0
5907,2.0,90.0
9667,4.0,16.0
34095,0.0,12.0
35074,4.0,13.0
9003,3.0,10.0
44680,3.0,9.0
10599,2.0,18.0
741,2.0,13.0
31673,1.0,18.0
2227,3.0,24.0
27106,1.0,14.0
24902,1.0,16.0
46046,0.0,11.0
25681,2.0,13.0
2177,4.0,14.0
25090,2.0,10.0
24810,2.0,7.0
49137,2.0,11.0
20188,4.0,13.0
40275,2.0,17.0
22372,5.0,13.0
45563,3.0,13.0
49101,3.0,9.0
24728,3.0,14.0
43482,0.0,
38154,3.0,19.0
908,2.0,12.0
20310,0.0,3.0
32434,5.0,19.0
46979,0.0,14.0
19678,3.0,18.0
25196,3.0,25.0
4564,4.0,13.0
35910,4.0,11.0
10255,0.0,1.0
5327,4.0,11.0
49356,2.0,9.0
34326,6.0,13.0
42499,4.0,15.0
18243,4.0,21.0
7279,2.0,19.0
14114,2.0,10.0
275,4.0,16.0
23345,0.0,3.0
3260,1.0,19.0
43032,0.0,0.0
2842,4.0,7.0
968,2.0,10.0
27062,1.0,15.0
33335,5.0,12.0
1556,4.0,20.0
27407,5.0,15.0
31975,2.0,12.0
23894,2.0,8.0
18240,3.0,13.0
31811,1.0,7.0
18637,0.0,4.0
18127,,13.0
30936,1.0,
26961,3.0,16.0
42765,3.0,15.0
26716,3.0,11.0
45217,2.0,7.0
19083,5.0,10.0
19016,4.0,12.0
49259,3.0,15.0
23535,1.0,16.0
37413,3.0,12.0
35584,4.0,25.0
17903,0.0,3.0
20906,1.0,10.0
38483,1.0,13.0
22514,4.0,14.0
8546,,15.0
14122,4.0,14.0
40812,4.0,10.0
45774,,6.0
6757,1.0,17.0
9460,4.0,19.0
27454,4.0,17.0
13283,2.0,12.0
15235,4.0,7.0
19474,3.0,3.0
5760,0.0,2.0
10843,5.0,12.0
11423,2.0,15.0
35706,2.0,18.0
40203,4.0,11.0
10810,0.0,19.0
31227,3.0,14.0
42965,2.0,13.0
49624,0.0,3.0
21119,2.0,16.0
25510,4.0,15.0
12704,3.0,14.0
41433,5.0,13.0
45951,1.0,16.0
4337,3.0,12.0
25683,2.0,16.0
12709,0.0,2.0
22262,6.0,11.0
1424,4.0,11.0
31998,7.0,8.0
49186,4.0,13.0
38190,3.0,14.0
32960,3.0,13.0
33272,0.0,2.0
9543,,14.0
25161,0.0,13.0
37938,3.0,12.0
25287,3.0,20.0
37933,2.0,13.0
23789,4.0,16.0
45666,3.0,20.0
33706,2.0,17.0
46922,2.0,13.0
21401,5.0,14.0
7253,3.0,18.0
19378,5.0,18.0
9837,1.0,17.0
33732,7.0,15.0
7991,,140.0
27605,5.0,20.0
14444,2.0,18.0
9805,5.0,11.0
22294,9.0,20.0
47347,7.0,14.0
9597,2.0,11.0
6555,9.0,20.0
38644,4.0,18.0
4713,10.0,8.0
35224,2.0,15.0
8781,1.0,15.0
10711,0.0,2.0
14115,2.0,9.0
9346,1.0,14.0
23457,4.0,12.0
13900,4.0,11.0
36072,1.0,12.0
5375,6.0,6.0
3182,6.0,12.0
31517,5.0,19.0
18480,4.0,16.0
35275,4.0,14.0
14765,1.0,11.0
29801,,22.0
15740,2.0,18.0
11221,3.0,11.0
34034,3.0,9.0
48576,2.0,11.0
35023,3.0,21.0
32685,5.0,18.0
570,2.0,9.0
22841,0.0,4.0
31376,0.0,4.0
3149,0.0,3.0
14293,1.0,14.0
9700,2.0,7.0
33719,4.0,15.0
18507,7.0,28.0
39648,6.0,14.0
31580,1.0,17.0
36629,2.0,20.0
5873,4.0,12.0
24765,2.0,17.0
37853,4.0,16.0
28,0.0,1.0
36713,6.0,16.0
30844,5.0,14.0
37548,4.0,11.0
18199,3.0,9.0
9889,2.0,11.0
20420,5.0,16.0
49196,5.0,18.0
47234,2.0,14.0
16966,1.0,
5627,,10.0
45430,0.0,5.0
46815,5.0,11.0
19172,0.0,7.0
6237,1.0,19.0
15660,5.0,15.0
27445,5.0,6.0
8487,2.0,19.0
32543,3.0,
43581,1.0,
11245,3.0,12.0
45582,4.0,14.0
11137,7.0,11.0
41017,3.0,21.0
26214,5.0,18.0
49904,3.0,11.0
47402,3.0,15.0
46423,0.0,2.0
7940,5.0,15.0
37345,1.0,17.0
35279,2.0,11.0
25436,2.0,14.0
39316,3.0,12.0
9305,5.0,18.0
35967,3.0,
27314,2.0,12.0
14080,2.0,16.0
45531,3.0,10.0
23011,1.0,16.0
49444,2.0,130.0
22699,4.0,20.0
11532,3.0,10.0
13399,2.0,13.0
4798,2.0,14.0
48940,1.0,19.0
39599,2.0,13.0
44466,2.0,13.0
22496,5.0,15.0
16491,,14.0
38931,1.0,10.0
8848,2.0,7.0
2586,3.0,13.0
36930,0.0,6.0
13709,1.0,12.0
31903,0.0,4.0
29027,2.0,13.0
33724,1.0,10.0
46717,5.0,16.0
8751,5.0,9.0
23335,4.0,14.0
12099,2.0,19.0
35902,5.0,20.0
34682,5.0,14.0
3711,7.0,13.0
26688,4.0,17.0
7424,4.0,12.0
49056,0.0,3.0
42178,6.0,7.0
45759,5.0,14.0
30682,2.0,15.0
48848,5.0,18.0
37812,1.0,11.0
28094,3.0,17.0
102,3.0,14.0
686,,14.0
9415,7.0,17.0
17867,5.0,12.0
44945,0.0,5.0
18431,4.0,13.0
43057,6.0,15.0
42246,1.0,16.0
38388,2.0,17.0
15182,3.0,12.0
36341,5.0,18.0
21382,2.0,10.0
23198,0.0,13.0
19550,3.0,12.0
7196,2.0,20.0
34230,2.0,19.0
42414,4.0,14.0
10608,3.0,19.0
45804,1.0,100.0
8569,3.0,18.0
14173,6.0,13.0
29272,4.0,13.0
64,3.0,14.0
38856,4.0,20.0
5079,2.0,10.0
5989,3.0,
6775,3.0,13.0
12710,0.0,18.0
3416,2.0,12.0
46182,1.0,11.0
10323,4.0,13.0
25688,6.0,11.0
37232,3.0,14.0
15637,0.0,1.0
12839,4.0,10.0
13977,3.0,15.0
9054,2.0,18.0
29467,1.0,18.0
48593,2.0,23.0
15257,0.0,4.0
48631,3.0,16.0
46222,3.0,16.0
27565,0.0,2.0
2086,1.0,16.0
36348,3.0,21.0
22408,4.0,10.0
44184,6.0,15.0
25760,0.0,2.0
37684,3.0,10.0
42361,5.0,18.0
29010,0.0,2.0
3944,4.0,
48226,2.0,14.0
43711,4.0,17.0
18045,6.0,16.0
29407,1.0,13.0
1561,0.0,0.0
10513,3.0,13.0
9721,0.0,5.0
34102,4.0,9.0
450,2.0,20.0
33591,3.0,15.0
33350,3.0,6.0
15606,5.0,16.0
11011,3.0,15.0
3327,5.0,17.0
42998,5.0,10.0
32458,2.0,18.0
22720,3.0,13.0
27220,0.0,16.0
40786,3.0,16.0
1156,2.0,17.0
15893,3.0,9.0
26295,3.0,11.0
3366,6.0,11.0
34925,4.0,9.0
9574,0.0,2.0
31824,3.0,16.0
49828,2.0,14.0
26661,3.0,10.0
41976,0.0,5.0
3695,3.0,15.0
37960,3.0,13.0
24499,2.0,14.0
43889,2.0,14.0
5814,3.0,19.0
23319,4.0,17.0
15265,3.0,18.0
25170,6.0,18.0
42409,7.0,16.0
49946,3.0,15.0
38924,1.0,19.0
2250,3.0,21.0
15237,9.0,13.0
27315,0.0,4.0
3272,2.0,11.0
21638,3.0,15.0
28206,0.0,2.0
17365,1.0,10.0
14016,5.0,11.0
9423,0.0,3.0
27672,2.0,18.0
12320,3.0,17.0
14236,6.0,16.0
25565,2.0,10.0
13717,5.0,16.0
2727,4.0,20.0
36856,2.0,12.0
10016,5.0,17.0
23510,1.0,21.0
29479,2.0,20.0
24237,2.0,23.0
35111,2.0,15.0
36191,2.0,10.0
8361,5.0,15.0
34332,8.0,13.0
33538,,18.0
24807,5.0,160.0
41077,4.0,10.0
8110,2.0,14.0
26208,5.0,15.0
26435,1.0,12.0
13196,8.0,17.0
29493,3.0,8.0
15650,5.0,11.0
20968,0.0,2.0
35847,3.0,20.0
47776,4.0,13.0
32376,7.0,8.0
26129,4.0,
6702,6.0,10.0
29550,1.0,10.0
26104,2.0,21.0
23712,3.0,15.0
30721,4.0,20.0
17477,2.0,23.0
20171,3.0,18.0
40319,1.0,14.0
17027,5.0,20.0
10917,4.0,18.0
23390,5.0,13.0
12560,3.0,9.0
29889,1.0,13.0
14559,2.0,11.0
44363,4.0,19.0
41304,0.0,2.0
45420,4.0,15.0
33457,3.0,10.0
42925,0.0,0.0
38345,2.0,14.0
41861,1.0,16.0
29259,2.0,8.0
1842,0.0,0.0
41823,4.0,13.0
45570,3.0,20.0
18513,3.0,14.0
24703,1.0,11.0
12341,3.0,18.0
48103,10.0,19.0
33703,4.0,21.0
13126,1.0,13.0
18499,2.0,17.0
2391,4.0,16.0
27584,0.0,4.0
37965,5.0,16.0
8115,0.0,3.0
32850,0.0,1.0
42780,4.0,9.0
12148,8.0,21.0
11028,3.0,14.0
37278,3.0,18.0
23719,6.0,16.0
14154,5.0,12.0
15579,1.0,13.0
261,1.0,15.0
5909,4.0,12.0
40813,0.0,2.0
20790,3.0,12.0
22666,5.0,12.0
39791,4.0,9.0
16538,2.0,19.0
35872,3.0,16.0
40361,4.0,20.0
10905,4.0,14.0
28009,6.0,12.0
2453,0.0,4.0
24811,0.0,7.0
25111,2.0,19.0
232,0.0,0.0
37121,0.0,15.0
31129,4.0,11.0
4177,2.0,19.0
43279,4.0,7.0
19555,6.0,11.0
39410,0.0,2.0
519,2.0,8.0
42272,4.0,20.0
29718,0.0,1.0
30607,3.0,15.0
8811,5.0,18.0
47956,0.0,3.0
18276,4.0,13.0
46108,4.0,12.0
27138,0.0,2.0
550,2.0,20.0
44072,6.0,15.0
48287,4.0,
3473,0.0,5.0
28930,5.0,12.0
4083,4.0,9.0
22007,4.0,11.0
34573,1.0,16.0
2542,1.0,12.0
43340,0.0,9.0
24645,2.0,11.0
42323,0.0,6.0
25162,3.0,14.0
24325,2.0,16.0
158,0.0,1.0
37388,4.0,14.0
11449,1.0,16.0
5484,6.0,12.0
7473,2.0,
16707,1.0,10.0
28283,2.0,23.0
20354,1.0,6.0
49580,0.0,0.0
20257,3.0,16.0
43918,1.0,11.0
25680,4.0,22.0
14286,,11.0
34861,4.0,20.0
10275,4.0,12.0
27093,2.0,10.0
15027,6.0,17.0
42948,1.0,
45079,1.0,14.0
37634,3.0,11.0
34281,2.0,12.0
4070,5.0,17.0
32285,6.0,9.0
31891,3.0,19.0
18623,3.0,21.0
39795,6.0,12.0
3538,9.0,17.0
38795,3.0,16.0
14690,1.0,8.0
35177,3.0,11.0
2696,4.0,16.0
7038,4.0,13.0
38308,2.0,18.0
31848,6.0,12.0
8149,4.0,20.0
5762,5.0,12.0
21838,1.0,10.0
8394,8.0,18.0
43459,1.0,14.0
30629,1.0,10.0
18048,2.0,16.0
30459,4.0,16.0
7870,0.0,3.0
13087,1.0,16.0
46122,3.0,9.0
39802,2.0,7.0
38205,3.0,9.0
17335,6.0,13.0
35920,3.0,9.0
28567,2.0,16.0
10300,0.0,4.0
46974,3.0,19.0
22868,3.0,10.0
1027,0.0,10.0
34020,4.0,14.0
4323,1.0,12.0
22170,,22.0
23829,3.0,13.0
45066,9.0,15.0
46936,1.0,17.0
11174,0.0,9.0
