user_id,city,city_tier,signup_date,account_age_days,subscription_type,retained_30_days,avg_daily_listening_hours,skip_rate_pct,playlist_adds_last_30d,search_queries_last_30d
44615,Kolkata,Tier 1,2024-10-16,614.0,Free,1,0.89,19.54,2.0,14.0
43239,Jaipur,Tier 2,2025-11-23,213.0,Free,1,4.28,16.83,2.0,19.0
29775,Delhi,Tier 1,2022-09-06,1384.0,Premium,1,0.93,28.32,3.0,7.0
42798,Mumbai,Tier 1,2025-10-12,258.0,Premium,1,2.4,33.29,3.0,15.0
28890,Hyderabad,Tier 1,2026-03-23,460.0,Free,0,2.18,13.7,4.0,15.0
42320,Kochi,Tier 2,2026-05-07,48.0,Free,1,0.79,23.34,4.0,13.0
21384,Delhi,Tier 1,2024-10-26,603.0,Premium,1,1.48,28.34,2.0,15.0
15997,Bhopal,Tier 2,2025-05-16,406.0,Premium,1,12.78,37.73,4.0,11.0
22196,Kochi,Tier 2,2024-07-08,713.0,Premium,0,5.27,70.0,0.0,2.0
49774,Mumbai,Tier 1,2025-08-30,298.0,Free,1,2.53,19.54,2.0,9.0
42609,Bengaluru,Tier 1,2026-02-23,120.0,Premium,1,0.54,23.73,4.0,10.0
37845,Bengaluru,Tier 1,2025-03-02,478.0,Free,1,0.74,13.81,3.0,12.0
46130,Bengaluru,Tier 1,2025-10-18,350.0,Premium,0,1.69,27.82,7.0,14.0
33187,Mumbai,Tier 1,2025-09-21,273.0,Premium,1,1.26,21.24,5.0,10.0
24460,Jaipur,Tier 2,2026-04-22,66.0,Premium,0,2.19,33.81,4.0,14.0
12161,Mumbai,Tier 1,2024-09-21,638.0,Family,1,1.18,18.21,3.0,15.0
35242,Hyderabad,Tier 1,2025-05-06,412.0,Premium,1,2.36,18.38,1.0,8.0
13787,Pune,Tier 1,2025-05-28,392.0,Free,1,2.15,32.2,5.0,16.0
16524,Mumbai,Tier 1,2025-01-01,542.0,Free,1,0.94,18.77,2.0,13.0
10997,Bengaluru,Tier 1,2026-01-20,158.0,Free,1,6.43,23.16,3.0,10.0
20568,Pune,Tier 1,2025-11-19,216.0,Premium,1,3.55,23.45,3.0,11.0
12717,Chennai,Tier 1,2025-01-31,507.0,Premium,1,1.27,36.14,3.0,13.0
47130,Pune,Tier 1,2021-11-25,1671.0,Premium,0,4.46,71.76,0.0,10.0
7448,Bengaluru,Tier 1,2026-01-05,167.0,Free,1,2.1,18.36,6.0,15.0
2973,Mumbai,Tier 1,2026-06-01,25.0,Premium,1,0.5,35.17,6.0,14.0
18133,Delhi,Tier 1,2024-08-19,671.0,Family,0,2.03,19.38,4.0,17.0
24784,Bengaluru,Tier 1,2024-12-17,553.0,Family,1,1.13,16.95,3.0,19.0
49686,Jaipur,Tier 2,2025-10-29,239.0,Premium,1,2.36,13.29,3.0,13.0
26662,Bengaluru,Tier 1,2024-03-30,814.0,Free,1,1.95,15.16,4.0,10.0
20729,Patna,Tier 2,2024-12-15,553.0,Free,1,0.52,28.41,3.0,20.0
23600,Hyderabad,Tier 1,2025-05-24,395.0,Family,1,1.64,11.87,4.0,16.0
35363,Hyderabad,Tier 1,2025-11-04,234.0,Free,1,0.63,23.42,3.0,24.0
6563,Mumbai,Tier 1,2023-02-07,1231.0,Premium,0,3.2,84.45,0.0,7.0
10762,Jaipur,Tier 2,2026-01-16,158.0,Free,1,1.61,29.06,3.0,19.0
6942,Chennai,Tier 1,2025-04-06,444.0,Family,1,0.71,20.6,0.0,17.0
48679,Delhi,Tier 1,2024-11-26,350.0,Free,1,5.57,11.44,4.0,25.0
4032,Bengaluru,Tier 1,2026-02-10,131.0,Premium,1,2.63,6.39,5.0,15.0
15478,Surat,Tier 2,2025-05-24,399.0,Premium,1,3.19,22.99,0.0,16.0
542,Pune,Tier 1,2025-08-18,307.0,Premium,0,1.55,20.91,4.0,12.0
15179,Pune,Tier 1,2025-03-26,458.0,Premium,1,2.8,30.47,4.0,15.0
40702,Lucknow,Tier 2,2025-06-10,380.0,Free,1,1.61,20.53,4.0,11.0
24066,Lucknow,Tier 2,2025-04-02,451.0,Premium,1,2.37,23.16,4.0,17.0
25004,Hyderabad,Tier 1,2022-10-14,1350.0,Premium,1,3.58,94.76,0.0,2.0
22371,Mumbai,Tier 1,2026-03-31,83.0,Free,1,1.87,14.79,3.0,12.0
3498,Lucknow,Tier 2,2025-03-02,476.0,Free,1,2.98,23.7,5.0,11.0
38203,Mumbai,Tier 1,2026-05-26,31.0,Free,1,2.72,27.67,2.0,16.0
45097,Bengaluru,Tier 1,2025-12-31,177.0,Premium,1,1.46,12.76,3.0,12.0
48330,Delhi,Tier 1,2022-10-29,1337.0,Premium,0,5.07,23.16,0.0,3.0
43441,Mumbai,Tier 1,2026-03-25,89.0,Free,1,1.87,12.6,5.0,25.0
19166,Chennai,Tier 1,2021-07-17,1804.0,Premium,0,6.83,84.28,0.0,3.0
35807,Delhi,Tier 1,2025-01-23,517.0,Premium,0,2.04,22.24,6.0,13.0
38871,Kochi,Tier 2,2026-03-28,90.0,Premium,1,1.22,15.19,2.0,18.0
45433,Indore,Tier 2,2023-02-13,1230.0,Premium,0,2.74,23.16,0.0,2.0
10720,Pune,Tier 1,2026-04-18,66.0,Free,1,0.62,23.58,4.0,14.0
22716,Pune,Tier 1,2026-02-12,132.0,Premium,1,2.67,33.53,2.0,21.0
124,Hyderabad,Tier 1,2026-02-09,132.0,Free,1,2.65,15.85,10.0,16.0
9313,Delhi,Tier 1,2024-07-26,696.0,Free,1,0.5,23.59,5.0,15.0
4785,Bhopal,Tier 2,2025-05-18,399.0,Premium,1,2.43,14.42,1.0,17.0
8641,Bengaluru,Tier 1,2025-06-14,372.0,Free,1,1.04,25.37,3.0,18.0
44121,Pune,Tier 1,2026-06-07,16.0,Family,1,0.3,28.18,1.0,17.0
18853,Ahmedabad,Tier 1,2024-11-04,600.0,Free,1,1.86,24.39,6.0,19.0
6523,Mumbai,Tier 1,2022-08-02,1424.0,Premium,1,4.79,21.96,6.0,11.0
12114,Delhi,Tier 1,2025-01-18,523.0,Premium,1,1.01,20.54,5.0,11.0
10270,Delhi,Tier 1,2025-01-13,527.0,Premium,0,8.74,74.85,0.0,3.0
18005,Nagpur,Tier 2,2025-11-28,211.0,Free,1,2.28,29.05,1.0,16.0
33057,Coimbatore,Tier 2,2025-12-07,201.0,Premium,1,1.61,27.3,3.0,16.0
37698,Bhopal,Tier 2,2025-12-28,175.0,Family,0,1.77,10.17,4.0,12.0
39272,Mumbai,Tier 1,2025-06-06,383.0,Premium,0,1.58,27.34,3.0,15.0
42199,Mumbai,Tier 1,2026-01-07,171.0,Free,1,1.48,25.94,3.0,14.0
33219,Kolkata,Tier 1,2024-04-06,812.0,Premium,0,3.23,76.59,0.0,2.0
27799,Kolkata,Tier 1,2026-02-13,133.0,Premium,1,0.83,5.81,2.0,13.0
16971,Lucknow,Tier 2,2023-10-07,988.0,Free,0,1.54,31.93,3.0,120.0
35810,Mumbai,Tier 1,2021-10-14,1712.0,Premium,0,1.97,78.53,0.0,7.0
18903,Bengaluru,Tier 1,2025-06-25,363.0,Premium,1,3.01,25.92,3.0,14.0
13878,Bengaluru,Tier 1,2025-07-10,347.0,Family,1,2.75,18.24,3.0,23.0
11037,Chennai,Tier 1,2025-08-12,315.0,Free,0,0.93,6.93,3.0,14.0
26325,Surat,Tier 2,2025-04-11,437.0,Family,1,1.2,35.13,4.0,10.0
38373,Kolkata,Tier 1,2025-12-03,206.0,Free,0,0.59,12.43,2.0,13.0
15319,Chennai,Tier 1,2025-10-26,239.0,Free,1,1.06,32.78,4.0,14.0
28338,Jaipur,Tier 2,2026-03-30,86.0,Free,1,1.37,30.56,6.0,10.0
35201,Hyderabad,Tier 1,2026-03-22,96.0,Premium,1,0.81,37.12,0.0,14.0
49197,Delhi,Tier 1,2026-02-08,133.0,Free,1,0.62,32.73,6.0,18.0
42211,Kolkata,Tier 1,2026-01-28,146.0,Family,1,1.61,12.85,6.0,6.0
38134,Jaipur,Tier 2,2025-05-26,392.0,Premium,1,0.8,16.43,3.0,18.0
3238,Bengaluru,Tier 1,2026-02-01,143.0,Family,0,3.31,33.18,3.0,12.0
12873,Mumbai,Tier 1,2025-11-02,233.0,Premium,1,4.19,23.16,1.0,4.0
22636,Delhi,Tier 1,2025-12-09,195.0,Free,1,0.45,21.07,2.0,16.0
4113,Surat,Tier 2,2025-10-10,256.0,Free,0,1.85,13.4,5.0,13.0
39464,Bhopal,Tier 2,2026-03-12,103.0,Free,1,3.1,14.94,2.0,13.0
20457,Kochi,Tier 2,2025-09-11,283.0,Premium,1,1.47,20.47,5.0,12.0
37323,Chennai,Tier 1,2024-12-24,548.0,Premium,1,1.62,31.06,3.0,13.0
7691,Mumbai,Tier 1,2024-11-21,581.0,Free,1,0.89,24.33,3.0,9.0
17161,Surat,Tier 2,2024-06-16,3690.0,Free,1,2.39,8.47,2.0,18.0
33126,Chennai,Tier 1,2026-03-24,93.0,Free,1,2.16,25.88,6.0,17.0
42547,Pune,Tier 1,2025-08-27,302.0,Premium,1,2.56,39.21,0.0,12.0
40299,Mumbai,Tier 1,2026-03-04,109.0,Premium,1,1.39,26.55,4.0,11.0
37721,Mumbai,Tier 1,2025-05-21,396.0,Free,1,0.69,14.36,2.0,21.0
27107,Pune,Tier 1,2023-09-09,1022.0,Premium,1,1.41,28.59,4.0,8.0
35736,Lucknow,Tier 2,2025-11-12,221.0,Free,1,0.8,19.61,4.0,12.0
13718,Delhi,Tier 1,2023-05-30,1124.0,Premium,0,3.31,98.66,0.0,0.0
7012,Bhopal,Tier 2,2024-01-03,904.0,Premium,1,2.01,22.43,1.0,23.0
22585,Mumbai,Tier 1,2025-06-24,367.0,Premium,1,1.61,28.23,2.0,12.0
49266,Bhopal,Tier 2,2022-06-05,1479.0,Premium,1,2.41,22.88,3.0,11.0
34684,Hyderabad,Tier 1,2024-06-22,729.0,Free,1,1.77,33.93,8.0,13.0
20195,Pune,Tier 1,2025-12-01,204.0,Free,1,3.18,22.39,3.0,13.0
40024,Mumbai,Tier 1,2025-02-04,506.0,Free,1,1.56,24.92,6.0,10.0
24174,Mumbai,Tier 1,2024-09-02,350.0,Premium,0,2.55,14.78,3.0,8.0
13584,Kolkata,Tier 1,2024-08-13,681.0,Family,1,1.77,20.6,1.0,16.0
22985,Kochi,Tier 2,2026-02-19,124.0,Premium,1,1.39,39.44,1.0,17.0
22207,Hyderabad,Tier 1,2026-05-13,350.0,Family,1,1.14,10.57,9.0,11.0
32254,Kolkata,Tier 1,2025-11-29,205.0,Free,1,1.78,24.45,6.0,13.0
7211,Chennai,Tier 1,2026-04-27,350.0,Premium,1,1.24,23.16,4.0,13.0
47271,Mumbai,Tier 1,2023-10-28,967.0,Free,1,2.04,22.26,0.0,21.0
2511,Chennai,Tier 1,2025-11-15,223.0,Premium,1,1.87,13.33,1.0,14.0
45585,Delhi,Tier 1,2025-12-31,173.0,Premium,1,0.73,25.47,0.0,13.0
32223,Bengaluru,Tier 1,2025-11-26,210.0,Premium,1,1.88,24.2,3.0,18.0
48743,Indore,Tier 2,2023-05-29,1124.0,Premium,0,2.9,78.64,0.0,3.0
8846,Kolkata,Tier 1,2025-10-12,258.0,Family,0,0.74,18.99,2.0,12.0
36598,Bhopal,Tier 2,2026-01-29,350.0,Free,1,1.44,31.65,2.0,5.0
10416,Bhopal,Tier 2,2024-12-28,545.0,Free,1,0.91,21.46,3.0,12.0
18946,Indore,Tier 2,2026-01-31,143.0,Family,1,1.28,17.86,5.0,15.0
49187,Jaipur,Tier 2,2024-12-26,547.0,Premium,1,1.8,19.04,2.0,17.0
39803,Mumbai,Tier 1,2026-02-28,115.0,Free,1,1.04,17.35,3.0,9.0
38417,Mumbai,Tier 1,2024-11-02,597.0,Premium,1,2.32,22.27,3.0,14.0
19006,Surat,Tier 2,2026-06-23,4.0,Free,1,1.35,20.01,0.0,14.0
31175,Lucknow,Tier 2,2024-06-20,731.0,Family,1,3.22,21.92,1.0,18.0
45217,Surat,Tier 2,2024-03-19,828.0,Premium,1,0.4,18.36,2.0,7.0
26743,Mumbai,Tier 1,2025-01-24,517.0,Free,1,1.14,27.75,3.0,17.0
45181,Pune,Tier 1,2024-11-29,573.0,Free,1,0.99,23.27,0.0,14.0
6433,Mumbai,Tier 1,2025-11-05,228.0,Premium,0,1.61,24.13,4.0,11.0
3321,Mumbai,Tier 1,2024-07-02,725.0,Free,0,3.3,16.51,2.0,18.0
31660,Mumbai,Tier 1,2025-12-31,178.0,Free,1,0.84,23.16,0.0,9.0
11424,Mumbai,Tier 1,2024-04-11,350.0,Premium,1,1.26,28.23,0.0,10.0
23875,Hyderabad,Tier 1,2026-02-20,124.0,Free,1,3.8,24.93,1.0,13.0
7570,Bhopal,Tier 2,2025-10-23,247.0,Free,1,0.52,30.3,4.0,19.0
6043,Surat,Tier 2,2024-01-26,880.0,Free,1,2.13,36.71,3.0,10.0
203,Chennai,Tier 1,2024-01-06,899.0,Premium,0,6.3,75.29,0.0,13.0
10332,Nagpur,Tier 2,2024-05-02,784.0,Premium,1,2.71,29.45,3.0,13.0
2921,Patna,Tier 2,2025-06-25,362.0,Premium,1,0.59,21.08,3.0,15.0
41470,Indore,Tier 2,2026-01-28,350.0,Free,1,3.11,20.95,5.0,7.0
35073,Kolkata,Tier 1,2023-09-13,1018.0,Premium,0,2.63,92.42,0.0,2.0
17120,Surat,Tier 2,2024-02-18,856.0,Free,1,3.95,34.97,0.0,18.0
42510,Pune,Tier 1,2025-12-15,193.0,Free,1,2.89,18.97,1.0,14.0
5039,Chandigarh,Tier 2,2023-12-30,905.0,Premium,1,1.4,28.81,3.0,15.0
47277,Mumbai,Tier 1,2025-09-17,279.0,Free,1,1.09,24.3,3.0,15.0
43309,Delhi,Tier 1,2023-06-02,1116.0,Premium,0,5.83,69.02,0.0,2.0
8306,Mumbai,Tier 1,2024-10-22,607.0,Premium,1,1.08,31.96,6.0,13.0
40281,Mumbai,Tier 1,2026-04-15,73.0,Premium,0,0.71,30.94,5.0,13.0
44169,Kolkata,Tier 1,2025-08-12,316.0,Free,1,2.28,19.55,3.0,11.0
45665,Pune,Tier 1,2025-03-11,473.0,Family,1,1.49,8.57,7.0,17.0
8788,Ahmedabad,Tier 1,2025-07-16,343.0,Premium,1,0.59,16.03,3.0,16.0
38275,Bhopal,Tier 2,2025-11-11,222.0,Free,1,2.12,25.87,1.0,14.0
25611,Surat,Tier 2,2026-04-10,77.0,Free,1,4.37,18.43,6.0,11.0
47780,Jaipur,Tier 2,2024-12-13,561.0,Free,0,1.03,27.57,3.0,17.0
45084,Mumbai,Tier 1,2025-04-17,432.0,Free,1,2.32,33.85,1.0,20.0
37303,Nagpur,Tier 2,2026-02-20,350.0,Free,1,1.58,23.16,2.0,7.0
38893,Kochi,Tier 2,2025-03-15,468.0,Free,1,0.82,8.23,3.0,18.0
3928,Indore,Tier 2,2025-11-03,231.0,Family,0,3.85,20.06,2.0,18.0
17741,Delhi,Tier 1,2023-10-14,986.0,Free,0,1.86,9.57,2.0,13.0
7784,Delhi,Tier 1,2023-06-15,1102.0,Free,1,2.51,39.08,5.0,6.0
13911,Ahmedabad,Tier 1,2025-02-26,350.0,Free,0,2.77,35.36,4.0,13.0
4570,Pune,Tier 1,2026-01-24,153.0,Free,1,3.24,27.78,3.0,15.0
34682,Chennai,Tier 1,2024-10-02,627.0,Premium,1,3.63,12.91,5.0,14.0
45924,Indore,Tier 2,2025-09-07,350.0,Family,0,1.62,9.19,3.0,16.0
26930,Bhopal,Tier 2,2024-10-26,603.0,Free,1,2.56,19.62,4.0,12.0
37811,Bengaluru,Tier 1,2025-10-08,259.0,Premium,1,1.12,20.62,4.0,14.0
45519,Delhi,Tier 1,2025-12-27,177.0,Free,1,1.4,25.59,6.0,14.0
12118,Jaipur,Tier 2,2023-07-29,1061.0,Free,1,0.19,20.22,4.0,10.0
27275,Lucknow,Tier 2,2026-02-11,135.0,Premium,0,0.88,15.6,1.0,12.0
31733,Mumbai,Tier 1,2025-09-24,272.0,Premium,1,1.11,23.78,3.0,18.0
41759,Jaipur,Tier 2,2026-02-04,143.0,Free,1,1.97,28.27,3.0,13.0
35652,Mumbai,Tier 1,2026-03-08,106.0,Premium,1,0.99,23.16,4.0,16.0
43363,Delhi,Tier 1,2025-12-14,192.0,Premium,1,1.46,31.25,3.0,24.0
13754,Mumbai,Tier 1,2025-05-24,350.0,Premium,1,3.65,24.81,3.0,14.0
44369,Kochi,Tier 2,2022-06-14,350.0,Premium,0,2.09,75.65,0.0,2.0
49066,Hyderabad,Tier 1,2025-12-11,192.0,Premium,0,2.32,25.39,6.0,13.0
8811,Indore,Tier 2,2024-12-06,565.0,Free,1,0.22,23.3,5.0,18.0
341,Delhi,Tier 1,2024-04-27,787.0,Premium,0,5.39,90.37,0.0,3.0
13758,Hyderabad,Tier 1,2025-12-14,192.0,Premium,1,1.5,15.27,2.0,16.0
38151,Bengaluru,Tier 1,2024-09-25,640.0,Free,1,1.24,16.52,3.0,15.0
11199,Delhi,Tier 1,2025-09-26,274.0,Free,1,1.61,14.36,3.0,12.0
16753,Bengaluru,Tier 1,2025-05-02,416.0,Free,1,0.91,23.41,2.0,17.0
2514,Mumbai,Tier 1,2025-09-26,274.0,Family,1,2.07,20.26,4.0,19.0
24196,Ahmedabad,Tier 1,2026-02-04,143.0,Premium,1,0.42,26.08,3.0,12.0
11613,Delhi,Tier 1,2025-01-25,514.0,Premium,1,3.77,14.59,4.0,15.0
18960,Bengaluru,Tier 1,2025-07-18,342.0,Premium,0,1.17,43.98,1.0,9.0
2884,Bengaluru,Tier 1,2025-03-20,464.0,Family,1,1.52,31.62,2.0,18.0
25212,Bhopal,Tier 2,2026-03-15,104.0,Premium,1,3.07,36.7,2.0,15.0
16851,Surat,Tier 2,2026-02-11,130.0,Premium,1,0.62,23.16,1.0,16.0
33426,Nagpur,Tier 2,2025-10-02,267.0,Family,1,2.08,22.73,4.0,13.0
31616,Bengaluru,Tier 1,2023-01-31,1243.0,Premium,0,5.92,74.46,0.0,3.0
47734,Coimbatore,Tier 2,2025-11-23,214.0,Free,1,1.79,10.9,4.0,12.0
40734,Indore,Tier 2,2025-09-22,273.0,Free,1,2.84,23.88,3.0,15.0
27336,Hyderabad,Tier 1,2025-11-14,222.0,Premium,1,0.87,24.62,1.0,15.0
5503,Mumbai,Tier 1,2025-09-04,291.0,Free,1,1.92,18.35,4.0,16.0
41044,Ahmedabad,Tier 1,2025-06-30,361.0,Family,1,1.59,16.74,2.0,12.0
27165,Bengaluru,Tier 1,2026-01-12,160.0,Free,1,1.51,31.08,4.0,14.0
33241,Lucknow,Tier 2,2026-02-18,127.0,Free,0,1.51,25.71,5.0,13.0
49158,Coimbatore,Tier 2,2024-01-29,876.0,Premium,1,0.57,23.16,2.0,16.0
31112,Mumbai,Tier 1,2025-09-02,294.0,Premium,0,1.74,23.16,0.0,9.0
33252,Hyderabad,Tier 1,2026-01-09,166.0,Premium,1,0.71,23.16,4.0,25.0
34669,Mumbai,Tier 1,2024-09-01,658.0,Free,1,0.73,28.75,3.0,9.0
28832,Nagpur,Tier 2,2025-04-30,420.0,Premium,1,1.62,13.21,4.0,12.0
11725,Mumbai,Tier 1,2025-07-12,345.0,Premium,1,0.5,10.05,4.0,11.0
8244,Bengaluru,Tier 1,2026-02-06,135.0,Family,1,1.13,28.64,5.0,14.0
4003,Nagpur,Tier 2,2025-04-27,421.0,Premium,0,1.23,32.42,0.0,18.0
43442,Chennai,Tier 1,2023-02-07,1231.0,Free,1,0.21,30.98,4.0,17.0
47717,Pune,Tier 1,2023-10-16,985.0,Premium,1,3.96,23.53,4.0,11.0
26735,Jaipur,Tier 2,2026-02-23,350.0,Free,1,2.0,21.27,3.0,13.0
4812,Jaipur,Tier 2,2024-11-30,350.0,Premium,1,1.68,15.01,5.0,13.0
47039,Coimbatore,Tier 2,2026-01-23,150.0,Free,1,3.2,19.51,0.0,13.0
27333,Pune,Tier 1,2025-12-24,185.0,Free,1,1.88,18.46,1.0,13.0
29589,Pune,Tier 1,2025-09-22,272.0,Free,1,1.12,36.49,6.0,16.0
20574,Surat,Tier 2,2024-04-26,350.0,Premium,1,1.76,52.975,2.0,150.0
24081,Kolkata,Tier 1,2025-04-25,425.0,Free,1,1.39,37.65,6.0,18.0
17401,Nagpur,Tier 2,2025-05-03,416.0,Family,1,1.2,23.32,1.0,26.0
40043,Chennai,Tier 1,2023-05-08,1146.0,Free,1,0.99,27.18,1.0,9.0
9325,Chennai,Tier 1,2025-12-13,192.0,Premium,0,3.62,90.77,0.0,3.0
47767,Mumbai,Tier 1,2026-03-23,92.0,Free,1,2.47,13.47,4.0,10.0
39353,Mumbai,Tier 1,2026-03-31,82.0,Premium,1,3.1,10.74,3.0,16.0
6699,Jaipur,Tier 2,2024-03-04,841.0,Free,1,0.41,12.95,3.0,15.0
33982,Bengaluru,Tier 1,2025-02-22,487.0,Premium,0,3.93,78.8,3.0,2.0
22406,Lucknow,Tier 2,2022-02-20,1586.0,Premium,1,2.72,24.94,2.0,13.0
40488,Surat,Tier 2,2026-01-27,149.0,Premium,1,1.66,31.02,7.0,19.0
7557,Bengaluru,Tier 1,2022-10-15,1348.0,Premium,0,4.39,76.97,0.0,3.0
27705,Bengaluru,Tier 1,2025-12-13,195.0,Family,1,1.33,17.84,5.0,15.0
1009,Lucknow,Tier 2,2025-02-18,350.0,Free,1,2.54,23.34,0.0,15.0
47629,Bengaluru,Tier 1,2025-03-02,477.0,Premium,1,2.02,22.36,5.0,7.0
20782,Pune,Tier 1,2024-11-09,592.0,Family,1,1.22,26.88,2.0,18.0
47317,Mumbai,Tier 1,2025-05-26,392.0,Free,1,1.76,17.41,6.0,14.0
11212,Surat,Tier 2,2025-10-05,259.0,Free,1,0.86,39.65,7.0,12.0
38343,Pune,Tier 1,2025-04-19,430.0,Free,1,0.93,7.21,5.0,13.0
37884,Delhi,Tier 1,2026-02-01,141.0,Family,1,1.08,10.23,4.0,11.0
49714,Bhopal,Tier 2,2026-01-31,144.0,Free,1,1.31,19.01,2.0,15.0
22506,Lucknow,Tier 2,2023-12-04,933.0,Premium,1,2.25,19.3,4.0,14.0
7150,Kolkata,Tier 1,2026-04-06,350.0,Premium,1,0.34,23.16,2.0,11.0
40482,Pune,Tier 1,2025-10-05,261.0,Premium,1,0.43,23.16,4.0,12.0
34531,Kolkata,Tier 1,2020-07-18,2167.0,Premium,0,1.44,85.6,0.0,2.0
30727,Bengaluru,Tier 1,2023-01-19,1253.0,Premium,1,3.62,24.37,5.0,14.0
2047,Hyderabad,Tier 1,2025-08-25,302.0,Premium,0,2.11,23.16,1.0,11.0
37210,Bengaluru,Tier 1,2022-08-30,1392.0,Premium,0,5.58,76.51,0.0,7.0
25441,Mumbai,Tier 1,2025-06-26,363.0,Free,1,0.3,21.58,3.0,12.0
24861,Ahmedabad,Tier 1,2025-07-24,335.0,Premium,0,2.85,23.16,0.0,3.0
27654,Pune,Tier 1,2025-09-30,268.0,Free,0,0.7,24.1,1.0,5.0
18451,Delhi,Tier 1,2025-09-03,296.0,Free,1,1.08,30.61,3.0,9.0
32968,Kolkata,Tier 1,2025-07-31,329.0,Free,1,1.95,23.16,1.0,16.0
183,Chennai,Tier 1,2025-06-28,359.0,Premium,1,1.83,23.16,1.0,17.0
1728,Nagpur,Tier 2,2025-10-24,242.0,Free,1,1.72,12.74,0.0,12.0
16297,Delhi,Tier 1,2023-08-20,1042.0,Premium,0,0.54,17.23,9.0,17.0
11114,Hyderabad,Tier 1,2024-11-18,583.0,Free,1,1.61,30.07,4.0,10.0
4277,Hyderabad,Tier 1,2024-09-18,645.0,Free,1,0.48,33.99,4.0,16.0
10798,Bengaluru,Tier 1,2026-03-09,107.0,Premium,1,0.69,12.77,5.0,13.0
387,Jaipur,Tier 2,2025-01-04,538.0,Free,1,1.84,20.2,0.0,16.0
49010,Nagpur,Tier 2,2026-04-11,72.0,Free,1,1.75,29.76,1.0,16.0
35053,Mumbai,Tier 1,2025-02-08,498.0,Premium,1,2.66,24.46,1.0,16.0
30628,Kolkata,Tier 1,2025-06-16,370.0,Premium,1,1.1,29.41,5.0,8.0
727,Delhi,Tier 1,2025-08-04,326.0,Premium,1,1.38,18.36,3.0,13.0
5998,Indore,Tier 2,2025-03-15,465.0,Free,1,1.89,36.01,2.0,14.0
7354,Pune,Tier 1,2025-07-24,335.0,Premium,1,2.98,32.48,2.0,6.0
23189,Pune,Tier 1,2023-10-29,968.0,Free,0,2.94,31.6,4.0,8.0
32086,Hyderabad,Tier 1,2025-04-19,350.0,Free,0,1.2,29.23,3.0,20.0
39441,Surat,Tier 2,2026-01-13,159.0,Free,0,2.14,36.37,4.0,13.0
22127,Mumbai,Tier 1,2026-01-11,166.0,Free,1,2.49,24.63,7.0,17.0
18176,Mumbai,Tier 1,2026-02-22,124.0,Free,1,2.16,9.59,9.0,10.0
39146,Bengaluru,Tier 1,2025-05-01,419.0,Premium,1,1.34,20.78,4.0,11.0
30095,Chennai,Tier 1,2023-12-07,350.0,Premium,0,6.92,92.07,0.0,5.0
35318,Hyderabad,Tier 1,2025-03-02,477.0,Premium,0,1.63,31.63,3.0,11.0
28757,Indore,Tier 2,2025-10-24,242.0,Free,1,2.05,21.55,1.0,10.0
5624,Kolkata,Tier 1,2026-01-30,143.0,Free,1,1.04,22.18,3.0,11.0
40605,Kolkata,Tier 1,2025-09-19,281.0,Premium,0,1.95,93.46,0.0,3.0
36466,Delhi,Tier 1,2026-02-03,140.0,Premium,1,1.9,37.2,3.0,19.0
40740,Ahmedabad,Tier 1,2025-08-17,313.0,Free,0,1.16,23.26,3.0,15.0
48629,Surat,Tier 2,2024-10-17,613.0,Family,1,1.86,19.88,1.0,21.0
20780,Surat,Tier 2,2025-09-05,292.0,Free,1,1.61,17.49,2.0,16.0
6039,Delhi,Tier 1,2025-02-09,500.0,Family,1,2.22,20.83,3.0,7.0
25895,Lucknow,Tier 2,2025-10-19,245.0,Free,1,1.27,14.76,1.0,19.0
35671,Bengaluru,Tier 1,2024-12-18,350.0,Free,1,2.08,26.03,3.0,23.0
47855,Mumbai,Tier 1,2026-04-26,60.0,Premium,1,1.75,22.18,2.0,14.0
36048,Chandigarh,Tier 2,2025-07-11,349.0,Free,1,0.86,18.19,2.0,16.0
7057,Nagpur,Tier 2,2025-06-17,372.0,Family,0,1.29,29.17,6.0,16.0
26092,Nagpur,Tier 2,2025-03-01,482.0,Free,1,0.62,12.56,3.0,14.0
29206,Delhi,Tier 1,2025-11-16,218.0,Premium,1,1.48,17.66,1.0,20.0
28756,Ahmedabad,Tier 1,2025-12-15,192.0,Free,1,0.98,21.56,2.0,15.0
12396,Hyderabad,Tier 1,2024-06-30,727.0,Premium,1,1.4,32.86,6.0,15.0
29012,Mumbai,Tier 1,2026-04-01,83.0,Premium,1,1.54,27.23,5.0,11.0
38692,Mumbai,Tier 1,2025-07-02,354.0,Premium,1,1.2,23.24,4.0,14.0
48960,Mumbai,Tier 1,2025-12-27,182.0,Family,1,1.4,22.69,6.0,17.0
1817,Lucknow,Tier 2,2025-02-26,486.0,Family,1,4.78,23.52,3.0,12.0
8140,Bengaluru,Tier 1,2025-12-15,189.0,Premium,1,3.1,23.16,2.0,21.0
37961,Delhi,Tier 1,2025-11-25,211.0,Premium,1,1.48,25.92,4.0,9.0
12642,Chennai,Tier 1,2025-12-22,183.0,Premium,1,0.54,16.2,2.0,22.0
11373,Mumbai,Tier 1,2025-09-05,291.0,Free,1,1.81,10.48,3.0,15.0
19197,Delhi,Tier 1,2025-10-06,261.0,Free,1,3.92,26.84,3.0,16.0
5800,Hyderabad,Tier 1,2025-10-04,261.0,Premium,1,2.3,24.71,3.0,4.0
