user_id,avg_daily_listening_hours,skip_rate_pct
60484,3.4,29.74
60485,1.821,48.39
60486,1.618,43.63
60487,0.824,13.65
60488,1.895,54.81
60489,9.605,27.73
60490,0.343,6.77
60491,1.697,36.78
60492,0.612,22.43
60493,0.44,24.79
60494,2.332,37.18
60495,3.804,7.53
60496,,52.28
60497,0.389,59.64
60498,1.619,25.59
60499,3.297,87.78
60500,0.61,
60501,1.476,7.29
60502,0.936,24.18
60503,1.535,62.8
60504,0.973,47.05
60505,1.335,24.92
60506,1.867,36.05
60507,8.878,6.35
60508,1.812,98.35
60509,1.861,16.31
60510,1.562,46.94
60511,4.177,8.71
60512,,13.47
60513,4.183,19.7
60514,0.378,2.19
60515,1.966,25.64
60516,1.537,
60517,4.298,33.19
60518,6.695,56.94
60519,0.847,
60520,2.26,24.2
60521,0.229,40.33
60522,1.458,64.25
60523,57.875,55.74
60524,7.851,41.26
60525,2.161,34.63
60526,,46.29
60527,5.45,78.13
60528,2.006,16.71
60529,0.562,13.73
60530,1.334,53.08
60531,0.916,28.68
60532,1.899,33.5
60533,0.328,18.18
60534,1.472,18.81
60535,0.7,70.56
60536,5.031,37.68
60537,1.57,8.35
60538,1.721,64.37
60539,1.914,15.26
60540,0.656,33.04
60541,0.502,12.83
60542,1.296,11.07
60543,2.689,13.14
60544,1.825,17.25
60545,2.982,45.21
60546,4.481,60.2
60547,1.62,
60548,2.126,18.4
60549,0.771,9.63
60550,1.745,
60551,7.935,24.78
60552,5.483,46.01
60553,1.108,39.08
60554,0.657,22.03
60555,1.739,7.18
60556,1.09,26.1
60557,2.2,
60558,1.581,13.92
60559,1.207,47.2
60560,1.24,19.99
60561,5.543,4.0
60562,4.781,38.22
60563,5.66,57.08
60564,1.763,17.59
60565,3.447,23.4
60566,0.841,29.02
60567,0.371,11.26
60568,5.516,35.87
60569,3.829,28.97
60570,6.599,74.28
60571,1.078,29.52
60572,0.803,9.53
60573,3.053,13.97
60574,0.987,
60575,1.833,6.13
60576,5.281,66.25
60577,2.555,30.99
60578,1.168,18.56
60579,3.314,20.5
60580,0.857,62.68
60581,1.19,39.86
60582,1.984,21.4
60583,1.38,49.92
60584,,21.16
60585,5.193,32.92
60586,2.747,-37.5
60587,0.684,7.41
60588,2.073,29.26
60589,4.324,27.41
60590,2.889,10.98
60591,0.386,13.98
60592,4.939,8.14
60593,5.901,44.92
60594,2.298,33.51
60595,3.467,22.51
60596,0.508,25.66
60597,47.216,41.27
60598,2.785,43.24
60599,1.647,25.38
60600,4.765,31.66
60601,4.277,44.46
60602,2.057,32.53
60603,1.024,25.52
60604,1.513,35.37
60605,7.762,68.24
60606,3.357,69.56
60607,1.151,
60608,7.954,36.42
60609,1.186,28.16
60610,0.34,37.54
60611,0.588,9.75
60612,0.716,35.64
60613,2.117,15.09
60614,4.949,35.36
60615,3.096,46.51
60616,0.572,64.15
60617,8.568,47.74
60618,4.382,45.42
60619,2.37,79.37
60620,3.175,54.44
60621,1.933,25.09
60622,2.052,40.39
60623,3.177,16.03
60624,0.91,53.51
60625,4.499,30.83
60626,0.751,44.77
60627,2.965,4.4
60628,4.217,14.25
60629,2.08,7.2
60630,2.023,11.8
60631,4.272,10.14
60632,0.835,40.25
60633,0.331,12.6
60634,3.985,8.83
60635,5.558,18.38
60636,0.938,27.43
60637,1.4,34.37
60638,0.952,25.21
60639,1.424,35.74
60640,,69.94
60641,1.193,32.69
60642,0.812,35.18
60643,4.99,44.79
60644,2.679,40.28
60645,,34.11
60646,0.304,27.06
60647,6.257,36.12
60648,0.353,21.93
60649,,16.54
60650,3.372,31.46
60651,0.232,49.01
60652,1.52,24.69
60653,4.638,27.99
60654,2.129,24.79
60655,63.004,40.5
60656,5.607,16.72
60657,4.435,33.21
60658,1.005,20.14
60659,1.584,60.22
60660,3.103,40.14
60661,1.103,45.42
60662,4.184,55.05
60663,1.043,37.37
60664,1.813,17.34
60665,1.969,33.55
60666,1.712,53.32
60667,0.747,41.03
60668,1.624,20.85
60669,0.24,31.78
60670,2.047,10.8
60671,1.918,3.97
60672,1.488,15.36
60673,3.742,
60674,1.678,
60675,3.37,16.15
60676,2.04,35.99
60677,3.342,22.07
60678,2.868,22.09
60679,8.692,14.15
60680,4.703,16.87
60681,3.552,30.97
60682,0.854,19.64
60683,0.313,41.36
60684,1.264,18.68
60685,0.975,44.63
60686,1.342,47.43
60687,4.424,28.88
60688,11.848,44.11
60689,1.03,30.76
60690,0.654,17.62
60691,1.176,15.92
60692,2.583,41.9
60693,2.026,8.86
60694,1.952,6.63
60695,4.216,44.52
60696,6.17,17.56
60697,1.553,28.04
60698,3.691,30.43
60699,0.731,31.49
60700,0.818,11.89
60701,1.023,8.09
60702,6.21,37.46
60703,2.856,45.23
60704,6.548,54.46
60705,1.399,46.87
60706,1.242,16.94
60707,2.999,62.77
60708,0.734,18.07
60709,2.615,5.31
60710,0.795,1.96
60711,2.819,3.73
60712,1.844,15.3
60713,1.551,5.22
60714,2.264,39.31
60715,0.85,14.81
60716,2.323,16.14
60717,0.583,23.96
60718,2.379,16.26
60719,0.226,28.47
60720,1.903,13.58
60721,5.572,23.5
60722,2.077,6.36
60723,1.179,37.75
60724,0.592,19.01
60725,3.578,80.15
60726,4.442,35.08
60727,0.71,56.86
60728,5.398,8.2
60729,1.712,27.11
60730,0.312,31.37
60731,3.795,14.8
60732,1.525,42.5
60733,6.386,13.43
60734,5.092,
60735,0.894,30.85
60736,1.36,20.13
60737,0.381,6.45
60738,2.585,35.94
60739,1.521,43.16
60740,4.532,44.47
60741,1.063,13.63
60742,1.99,18.37
60743,4.954,40.75
60744,1.929,19.94
60745,4.983,31.48
60746,0.826,33.3
60747,2.338,22.11
60748,0.441,20.44
60749,2.484,15.44
60750,1.61,26.54
60751,0.652,43.84
60752,,3.19
60753,8.454,18.21
60754,4.265,14.69
60755,8.008,
60756,1.244,20.23
60757,2.572,25.76
60758,9.217,26.17
60759,6.637,19.94
60760,1.347,6.3
60761,3.438,99.29
60762,,43.97
60763,1.797,50.0
60764,3.01,13.78
60765,0.435,31.28
60766,0.581,28.89
60767,1.81,28.79
60768,0.473,31.27
60769,3.804,41.09
60770,1.074,10.91
60771,1.003,3.73
60772,14.745,23.13
60773,2.817,
60774,,13.7
60775,3.92,11.57
60776,1.723,18.88
60777,0.653,37.99
60778,2.134,19.93
60779,6.976,23.95
60780,0.871,45.93
60781,5.662,44.68
60782,1.208,
60783,0.663,43.98
60784,4.744,21.2
60785,0.86,62.77
60786,4.533,64.87
60787,4.126,13.9
60788,2.297,44.31
60789,2.234,56.09
60790,1.531,4.52
60791,4.482,19.77
60792,,
60793,1.025,29.27
60794,1.807,21.35
60795,0.611,29.66
60796,0.14,
60797,,
60798,0.867,47.71
60799,2.562,24.05
60800,0.429,35.23
60801,0.567,21.9
60802,1.111,
60803,3.303,31.39
60804,0.127,58.5
60805,1.377,26.71
60806,1.769,14.91
60807,1.486,6.13
60808,1.362,36.33
60809,2.333,41.2
60810,2.855,43.76
60811,1.351,30.07
60812,0.886,27.43
60813,1.905,73.94
60814,2.793,27.3
60815,11.766,54.76
60816,1.974,43.65
60817,2.293,45.58
60818,1.696,31.26
60819,2.867,61.76
60820,,8.68
60821,26.3,38.69
60822,4.326,26.66
60823,1.996,19.4
60824,0.24,33.22
60825,2.733,17.06
60826,5.697,20.27
60827,2.161,64.06
60828,5.2,33.26
60829,6.276,27.54
60830,35.603,22.08
60831,1.491,15.88
60832,0.281,27.98
60833,1.551,14.51
60834,1.35,17.57
60835,2.05,16.73
60836,0.865,7.64
60837,4.938,16.81
60838,0.603,12.48
60839,,
60840,3.451,30.67
60841,3.64,37.4
60842,1.254,17.82
60843,1.103,19.12
60844,8.167,15.6
60845,1.406,21.96
60846,0.57,30.59
60847,3.775,71.8
60848,3.64,59.99
60849,1.398,27.09
60850,3.682,32.22
60851,4.103,4.61
60852,31.329,41.27
60853,1.02,17.34
60854,2.753,16.7
60855,5.871,21.95
60856,0.732,24.35
60857,1.739,26.82
60858,6.507,29.21
60859,2.209,31.4
60860,2.878,71.12
60861,2.136,24.1
60862,1.475,24.45
60863,4.225,44.22
60864,7.232,45.75
60865,3.716,6.79
60866,0.854,18.28
60867,1.177,3.64
60868,3.399,68.83
60869,0.141,26.95
60870,7.641,76.59
60871,2.26,18.21
60872,6.665,59.54
60873,1.157,5.33
60874,2.631,43.24
60875,2.637,9.79
60876,1.626,26.13
60877,1.635,20.34
60878,,47.93
60879,3.042,37.51
60880,3.322,8.09
60881,1.901,63.21
60882,0.774,29.07
60883,4.891,21.31
60884,2.589,46.86
60885,3.508,28.03
60886,0.189,29.62
60887,0.904,17.67
60888,0.739,17.18
60889,0.939,35.42
60890,2.418,53.66
60891,2.034,31.5
60892,2.353,19.07
60893,2.621,47.5
60894,9.78,26.43
60895,1.514,21.37
60896,3.683,38.65
60897,1.567,8.85
60898,4.14,74.9
60899,1.65,6.98
60900,4.207,22.92
60901,2.822,29.62
60902,1.026,14.49
60903,1.583,19.47
60904,2.072,21.82
60905,6.881,38.34
60906,4.638,80.88
60907,4.361,24.95
60908,2.026,71.05
60909,4.772,12.93
60910,1.812,28.25
60911,1.184,23.61
60912,1.959,26.66
60913,5.79,20.06
60914,0.259,17.9
60915,0.722,30.71
60916,2.853,4.59
60917,1.076,
60918,2.603,
60919,4.947,26.0
60920,1.24,45.02
60921,,52.69
60922,0.886,9.2
60923,3.19,10.31
60924,1.155,19.08
60925,4.081,23.17
60926,5.206,53.54
60927,3.873,57.06
60928,2.826,20.71
60929,2.902,33.77
60930,13.059,56.55
60931,1.342,23.45
60932,1.476,41.62
60933,3.753,12.45
60934,5.881,31.66
60935,0.936,27.45
60936,,28.01
60937,1.661,50.61
60938,2.332,87.98
60939,3.979,72.62
60940,1.736,29.76
60941,0.927,20.75
60942,2.994,11.96
60943,3.921,18.78
60944,2.223,4.16
60945,2.924,78.03
60946,1.672,34.62
60947,3.602,37.56
60948,1.754,79.64
60949,1.13,18.14
60950,0.88,68.4
60951,0.228,8.71
60952,0.537,38.64
60953,1.388,36.04
60954,1.778,37.41
60955,0.844,22.84
60956,1.941,18.09
60957,2.513,4.39
60958,,56.47
60959,0.163,53.74
60960,1.852,11.82
60961,5.374,26.81
60962,3.777,31.73
60963,2.252,11.79
60964,3.688,29.15
60965,11.301,
60966,0.251,16.78
60967,0.773,33.54
60968,2.324,5.33
60969,2.331,27.81
60970,1.418,17.92
60971,1.317,56.88
60972,6.424,20.45
60973,5.74,37.02
60974,1.63,7.92
60975,3.157,18.26
60976,0.72,26.66
60977,1.335,17.9
60978,6.802,91.21
60979,,48.3
60980,2.211,20.71
60981,1.686,31.75
60982,1.083,41.57
60983,5.28,46.29
60984,2.423,15.63
60985,2.709,16.96
60986,7.069,19.85
60987,5.829,15.15
60988,2.722,32.54
60989,1.507,18.82
60990,2.117,2.38
60991,1.33,19.28
60992,1.171,
60993,2.88,61.29
60994,4.202,16.47
60995,1.641,37.27
60996,3.836,18.89
60997,1.36,16.06
60998,3.386,26.86
60999,2.0,53.47
61000,1.184,43.38
61001,1.35,24.46
61002,0.296,30.13
61003,4.302,76.11
61004,1.714,28.49
61005,0.817,12.21
61006,3.301,55.97
61007,0.897,8.58
61008,2.288,9.58
61009,10.73,62.38
61010,2.994,32.08
61011,2.459,45.2
61012,1.107,19.3
61013,3.787,23.76
61014,3.892,21.51
61015,1.903,23.6
61016,,19.59
61017,4.968,58.0
61018,2.192,19.54
61019,2.874,17.22
61020,8.359,39.25
61021,1.264,18.17
61022,8.365,42.95
61023,1.772,56.39
61024,,33.77
61025,7.821,79.1
61026,,26.46
61027,1.183,32.13
61028,2.729,17.57
61029,6.223,56.76
61030,2.484,44.26
61031,2.827,21.1
61032,,7.63
61033,1.925,27.44
61034,0.712,29.98
61035,4.129,23.63
61036,2.402,35.29
61037,3.89,22.47
61038,1.453,25.24
61039,1.372,11.43
61040,1.906,35.27
61041,2.56,53.88
61042,2.307,56.81
61043,5.448,9.83
61044,2.455,
61045,2.354,38.71
61046,3.292,1.68
61047,,5.36
61048,0.955,9.51
61049,0.728,11.99
61050,1.737,37.61
61051,0.798,11.39
61052,1.108,33.51
61053,2.09,25.21
61054,4.588,16.6
61055,0.412,50.77
61056,3.237,18.98
61057,1.758,29.49
61058,5.476,30.67
61059,0.807,14.37
61060,,12.73
61061,1.477,12.95
61062,1.967,15.63
61063,0.856,24.02
61064,2.248,11.87
61065,5.932,31.16
61066,2.996,15.41
61067,4.562,44.9
61068,3.195,4.59
61069,3.307,71.76
61070,58.411,29.67
61071,3.796,11.21
61072,5.337,18.44
61073,2.456,13.58
61074,1.277,30.23
61075,1.386,54.46
61076,8.881,57.0
61077,0.86,9.71
61078,17.706,22.03
61079,1.346,45.79
61080,5.576,45.28
61081,2.113,15.29
61082,0.811,4.78
61083,,55.56
61084,,19.37
61085,1.877,23.45
61086,3.627,15.3
61087,3.105,21.44
61088,1.619,11.45
61089,2.596,16.63
61090,2.799,77.12
61091,,40.06
61092,30.083,21.93
61093,0.62,9.63
61094,4.422,58.44
61095,2.942,19.03
61096,4.191,29.12
61097,1.804,41.31
61098,2.69,10.23
61099,1.063,
61100,3.717,35.52
61101,2.735,33.78
61102,0.666,36.48
61103,0.215,33.13
61104,0.309,19.03
61105,0.992,40.15
61106,1.54,22.7
61107,0.27,10.97
61108,1.644,3.72
61109,1.826,24.54
61110,1.057,27.6
61111,1.934,7.43
61112,1.309,13.67
61113,0.56,14.43
61114,3.402,1.77
61115,0.597,31.67
61116,3.581,29.74
61117,3.799,34.19
61118,4.414,18.72
61119,2.14,30.68
61120,,31.95
61121,0.552,19.84
61122,1.425,46.97
61123,2.191,32.92
61124,2.397,40.15
61125,1.843,66.14
61126,0.727,20.49
61127,0.75,20.15
61128,1.744,24.24
61129,1.54,13.56
61130,0.315,28.24
61131,4.081,17.46
61132,3.488,15.02
61133,1.532,42.65
61134,2.904,
61135,1.362,10.01
61136,7.568,25.79
61137,2.255,36.16
61138,6.965,74.79
61139,4.292,12.3
61140,3.051,20.06
61141,4.604,25.39
61142,3.373,25.05
61143,5.144,24.35
61144,2.32,23.03
61145,3.491,38.48
61146,58.199,40.04
61147,1.515,11.67
61148,2.067,27.77
61149,1.481,18.54
61150,2.205,12.12
61151,7.03,6.46
61152,0.698,10.34
61153,1.992,70.99
61154,6.881,17.42
61155,4.549,18.05
61156,5.166,61.62
61157,5.297,61.86
61158,2.255,35.14
61159,3.593,22.25
61160,4.079,23.32
61161,4.863,23.68
61162,2.964,33.61
61163,0.846,15.29
61164,4.534,
61165,,20.42
61166,5.806,66.62
61167,1.731,15.8
61168,1.281,31.13
61169,1.102,39.45
61170,3.514,
61171,,55.3
61172,5.661,67.22
61173,1.622,26.5
61174,3.993,24.12
61175,,27.75
61176,,17.08
61177,6.066,40.7
61178,3.69,28.88
61179,0.349,17.97
61180,1.815,
61181,0.82,45.77
61182,2.354,23.81
61183,0.987,22.28
61184,1.105,15.79
61185,2.659,71.46
61186,0.523,31.52
61187,7.695,26.73
61188,1.548,16.56
61189,0.601,34.92
61190,1.554,55.18
61191,4.973,15.8
61192,4.966,76.68
61193,0.811,25.43
61194,3.721,6.62
61195,6.94,41.31
61196,2.108,14.33
61197,0.778,8.43
61198,3.773,3.24
61199,5.332,42.69
61200,3.63,16.76
61201,1.65,52.59
61202,2.328,20.28
61203,0.901,29.79
61204,0.53,26.32
61205,,
61206,,17.86
61207,3.822,57.73
61208,7.375,25.66
61209,0.382,21.75
61210,3.402,23.17
61211,2.97,18.92
61212,3.844,30.37
61213,1.265,39.92
61214,1.54,33.81
61215,0.586,11.5
61216,4.479,41.75
61217,0.382,13.57
61218,4.887,22.1
61219,2.646,37.42
61220,2.077,22.64
61221,2.213,36.1
61222,2.022,26.28
61223,1.595,29.83
61224,7.752,40.44
61225,1.298,14.73
61226,5.626,
61227,3.794,
61228,1.289,44.6
61229,2.96,19.44
61230,4.515,40.92
61231,2.682,54.56
61232,4.559,22.15
61233,6.533,36.2
61234,6.874,50.8
61235,1.81,25.57
61236,4.977,35.62
61237,13.518,42.31
61238,1.052,28.82
61239,2.906,59.69
61240,0.751,21.94
61241,3.651,10.15
61242,5.365,3.47
61243,2.716,26.16
61244,1.756,19.45
61245,5.893,41.27
61246,5.131,15.41
61247,,6.51
61248,1.764,34.05
61249,8.23,21.75
61250,1.043,10.23
61251,0.388,18.21
61252,2.312,8.07
61253,0.995,100.0
61254,13.864,37.73
61255,0.219,15.74
61256,0.792,28.59
61257,,43.53
61258,,30.34
61259,2.539,5.82
61260,1.689,20.56
61261,3.744,3.93
61262,4.621,59.53
61263,2.595,8.06
61264,0.491,5.06
61265,1.398,22.25
61266,1.689,36.91
61267,2.444,13.14
61268,,45.78
61269,0.391,53.88
61270,2.836,23.41
61271,0.816,17.74
61272,4.647,54.87
61273,0.913,21.26
61274,,59.11
61275,0.84,21.04
61276,0.53,35.63
61277,0.86,40.21
61278,2.241,37.01
61279,5.824,31.95
61280,8.546,59.1
61281,1.236,19.73
61282,7.421,
61283,1.039,12.12
61284,4.914,40.76
61285,0.209,11.24
61286,0.537,40.94
61287,1.374,24.59
61288,0.214,48.0
61289,14.298,23.25
61290,2.296,16.69
61291,4.999,8.92
61292,0.506,38.31
61293,1.126,39.69
61294,3.856,27.78
61295,0.579,32.88
61296,1.084,18.04
61297,0.508,31.87
61298,3.689,34.88
61299,0.984,15.63
61300,1.686,28.64
61301,1.436,24.76
61302,1.438,51.84
61303,0.658,31.77
61304,16.332,67.19
61305,1.153,67.01
61306,2.864,47.74
61307,2.028,16.43
61308,0.673,6.38
61309,0.25,49.36
61310,1.668,1.72
61311,2.439,25.32
61312,0.421,6.61
61313,3.569,68.84
61314,0.432,11.83
61315,0.341,9.93
61316,0.853,30.18
61317,0.412,12.53
61318,0.859,28.6
61319,8.461,35.86
61320,1.158,61.92
61321,3.886,11.31
61322,5.105,11.26
61323,2.176,
61324,4.135,43.45
61325,2.125,39.32
61326,3.829,88.33
61327,2.237,37.2
61328,0.446,
61329,2.692,3.19
61330,2.037,17.93
61331,3.345,66.65
61332,2.288,7.45
61333,1.152,61.61
61334,4.001,23.1
61335,,30.11
61336,0.714,24.28
61337,1.684,15.26
61338,0.507,21.99
61339,4.893,4.41
61340,3.263,12.55
61341,1.424,14.68
61342,6.239,74.2
61343,2.573,24.25
61344,7.548,66.99
61345,0.51,31.35
61346,4.817,11.7
61347,2.492,11.53
61348,1.956,
61349,1.701,41.3
61350,0.371,28.13
61351,0.725,15.4
61352,0.904,11.17
61353,0.955,28.15
61354,2.626,28.82
61355,10.742,44.64
61356,2.849,37.11
61357,2.794,19.4
61358,0.709,14.24
61359,2.572,38.14
61360,2.174,31.12
61361,3.27,41.72
61362,1.687,20.25
61363,1.538,52.08
61364,3.19,24.63
61365,0.951,26.89
61366,3.517,27.52
61367,5.673,2.45
61368,0.997,55.98
61369,2.322,19.36
61370,1.469,11.97
61371,5.907,21.71
61372,1.719,
61373,3.25,100.0
61374,0.897,17.69
61375,4.764,50.5
61376,2.561,34.15
61377,0.607,22.19
61378,2.478,21.27
61379,2.623,7.05
61380,0.42,42.88
61381,4.376,20.58
61382,,24.98
61383,1.019,39.22
61384,,14.67
61385,0.366,31.13
61386,3.978,53.18
61387,1.367,18.31
61388,2.811,14.03
61389,0.539,8.96
61390,1.911,30.44
61391,1.078,20.7
61392,0.854,5.87
61393,5.561,39.56
61394,1.959,10.76
61395,0.965,32.25
61396,2.627,23.52
61397,2.259,10.11
61398,6.979,18.21
61399,0.594,21.06
61400,2.631,33.93
61401,2.619,46.08
61402,1.221,16.45
61403,1.305,11.08
61404,2.58,69.49
61405,1.394,51.43
61406,0.648,37.12
61407,4.428,35.06
61408,0.303,27.26
61409,0.956,27.37
61410,3.341,28.73
61411,1.598,54.75
61412,1.871,31.09
61413,0.37,14.8
61414,1.05,33.01
61415,4.04,33.9
61416,4.526,35.75
61417,5.054,19.56
61418,0.535,19.34
61419,0.794,32.18
61420,0.298,28.26
61421,0.561,24.5
61422,1.275,24.27
61423,0.779,24.12
61424,0.832,82.91
61425,,37.51
61426,0.999,29.87
61427,,57.68
61428,1.208,33.47
61429,3.272,62.99
61430,1.168,46.3
61431,0.514,27.29
61432,0.732,36.54
61433,3.699,6.63
61434,0.851,21.97
61435,0.885,42.35
61436,2.572,23.09
61437,,5.82
61438,1.56,20.01
61439,4.558,16.96
61440,2.651,29.75
61441,1.635,19.56
61442,0.463,
61443,1.661,28.81
61444,4.514,48.86
61445,4.764,25.0
61446,1.863,7.47
61447,4.09,7.73
61448,2.619,42.19
61449,0.453,27.24
61450,3.137,48.06
61451,2.236,18.2
61452,5.729,28.54
61453,0.689,24.95
61454,0.517,31.56
61455,1.477,23.5
61456,1.13,6.47
61457,2.503,30.98
61458,0.354,53.57
61459,5.898,12.66
61460,0.739,
61461,2.161,
61462,3.281,30.44
61463,0.99,19.64
61464,5.627,97.73
61465,0.858,65.18
61466,1.372,33.85
61467,,15.54
61468,,54.09
61469,3.778,30.18
61470,43.413,
61471,5.073,28.08
61472,0.891,8.44
61473,0.774,5.61
61474,3.797,52.64
61475,1.454,18.06
61476,0.911,20.3
61477,1.081,45.34
61478,3.608,23.24
61479,2.537,66.51
61480,2.229,14.97
61481,1.783,16.17
61482,2.506,81.13
61483,0.52,14.13
61484,2.27,23.65
61485,5.542,23.31
61486,1.664,37.72
61487,,48.08
61488,1.813,62.03
61489,3.188,24.97
61490,3.237,30.18
61491,0.353,22.6
61492,0.715,61.87
61493,4.291,8.58
61494,6.909,32.31
61495,26.28,50.92
61496,,47.19
61497,4.127,18.51
61498,1.908,24.1
61499,2.274,39.11
61500,2.36,21.77
61501,0.506,16.67
61502,2.221,34.75
61503,,13.69
61504,2.355,62.08
61505,0.489,35.03
61506,1.221,24.36
61507,2.255,8.52
61508,1.508,32.48
61509,0.955,36.06
61510,2.841,21.73
61511,2.962,35.91
61512,6.322,37.14
61513,4.8,40.78
61514,,67.82
61515,2.102,15.47
61516,6.317,28.72
61517,0.822,25.69
61518,4.962,20.17
61519,2.348,17.81
61520,4.598,11.65
61521,5.023,100.0
61522,0.856,21.51
61523,2.938,-6.91
61524,4.06,20.32
61525,1.925,6.98
61526,2.125,35.37
61527,2.642,7.18
61528,1.273,31.52
61529,2.422,63.1
61530,2.02,10.42
61531,0.478,44.5
61532,3.006,26.04
61533,1.544,16.01
61534,2.593,27.24
61535,2.441,11.05
61536,0.62,9.03
61537,1.949,38.31
61538,3.344,30.24
61539,1.924,12.16
61540,5.811,37.28
61541,1.115,
61542,6.705,73.26
61543,2.918,92.38
61544,1.437,15.9
61545,2.516,34.32
61546,2.646,11.93
61547,4.125,66.74
61548,1.949,16.05
61549,2.89,52.75
61550,5.333,56.97
61551,1.852,32.3
61552,2.114,24.62
61553,1.91,33.09
61554,2.326,11.15
61555,3.472,36.24
61556,3.669,45.34
61557,1.297,32.05
61558,4.77,35.22
61559,1.911,7.29
61560,8.976,21.77
61561,,16.71
61562,2.65,49.02
61563,3.787,70.14
61564,3.507,22.74
61565,0.996,30.76
61566,1.966,5.49
61567,2.329,20.83
61568,49.825,20.43
61569,1.492,30.83
61570,9.995,33.53
61571,0.691,19.68
61572,1.965,32.13
61573,0.233,
61574,0.408,64.57
61575,3.105,22.34
61576,3.052,26.82
61577,2.023,18.54
61578,1.77,32.81
61579,,36.6
61580,1.791,30.33
61581,0.451,5.26
61582,4.25,36.3
61583,4.064,17.61
61584,1.47,30.93
61585,,4.62
61586,1.786,73.59
61587,2.638,77.87
61588,3.271,68.88
61589,3.312,15.25
61590,1.475,35.83
61591,2.929,51.21
61592,1.909,5.68
61593,5.011,31.97
61594,2.757,29.87
61595,1.663,11.5
61596,0.541,43.09
61597,5.639,47.56
61598,2.619,54.55
61599,2.855,17.62
61600,1.019,26.84
61601,0.712,26.22
61602,1.714,42.0
61603,2.697,17.92
61604,0.942,15.71
61605,2.211,18.09
61606,2.4,36.57
61607,1.637,52.43
61608,2.851,21.37
61609,2.224,46.25
61610,0.707,19.25
61611,0.729,27.06
61612,4.29,25.71
61613,2.519,19.05
61614,1.644,19.85
61615,,
61616,1.527,28.09
61617,6.071,8.59
61618,3.756,21.35
61619,0.59,10.42
61620,0.973,66.86
61621,3.38,62.42
61622,1.244,22.6
61623,2.669,26.04
61624,3.419,22.3
61625,1.18,16.11
61626,1.93,69.58
61627,5.555,15.93
61628,2.511,35.72
61629,3.174,23.42
61630,18.634,30.73
61631,2.632,16.65
61632,0.762,18.3
61633,0.764,42.9
61634,0.969,2.67
61635,4.598,34.54
61636,3.466,15.99
61637,4.314,-21.76
61638,0.721,11.79
61639,1.089,22.61
61640,1.542,46.9
61641,2.397,27.65
61642,3.019,14.56
61643,0.24,25.04
61644,3.084,84.58
61645,3.241,50.86
61646,,17.75
61647,5.459,20.18
61648,3.547,21.81
61649,2.432,66.64
61650,2.848,69.56
61651,1.062,25.03
61652,0.294,40.53
61653,3.447,25.44
61654,7.576,28.24
61655,2.955,14.12
61656,6.905,64.69
61657,0.322,14.82
61658,3.496,48.46
61659,3.236,42.07
61660,5.303,43.89
61661,1.41,14.23
61662,1.298,38.57
61663,2.257,30.1
61664,,13.99
61665,1.305,9.85
61666,0.994,34.62
61667,1.45,36.88
61668,3.302,22.15
61669,1.227,
61670,,26.56
61671,0.655,31.26
61672,4.375,58.71
61673,8.968,70.68
61674,4.839,11.45
61675,0.69,31.58
61676,2.429,48.71
61677,,22.36
61678,0.834,32.58
61679,34.405,39.43
61680,1.714,18.18
61681,7.796,
61682,0.713,44.77
61683,1.711,49.4
61684,1.62,79.7
61685,1.443,20.4
61686,3.828,30.56
61687,4.774,43.18
61688,3.436,18.82
61689,2.921,32.29
61690,4.84,33.44
61691,,42.25
61692,1.073,47.78
61693,0.16,17.1
61694,5.104,45.1
61695,1.289,27.68
61696,1.743,19.23
61697,51.492,97.43
61698,1.774,28.09
61699,4.223,
61700,3.488,37.48
61701,1.505,27.5
61702,0.256,21.4
61703,0.913,27.44
61704,4.331,32.52
61705,0.156,16.48
61706,4.987,
61707,7.009,20.26
61708,0.854,21.91
61709,3.101,80.64
61710,1.407,4.96
61711,4.472,25.53
61712,0.613,8.91
61713,0.572,
61714,6.627,66.33
61715,3.366,42.52
61716,4.328,4.3
61717,,16.38
61718,3.797,18.69
61719,2.401,23.87
61720,2.404,50.25
61721,1.32,37.75
61722,2.018,
61723,1.581,62.01
61724,3.859,39.98
61725,3.683,47.51
61726,4.38,58.25
61727,0.684,43.62
61728,1.149,40.78
61729,3.639,10.36
61730,0.924,46.79
61731,14.347,21.93
61732,3.147,19.69
61733,1.991,28.62
61734,1.034,7.29
61735,3.002,17.95
61736,3.914,47.32
61737,2.065,14.48
61738,6.597,79.08
61739,2.156,4.26
61740,2.567,26.61
61741,2.503,19.82
61742,0.688,49.17
61743,1.893,34.16
61744,2.958,18.91
61745,3.894,29.57
61746,2.263,3.87
61747,3.637,76.4
61748,7.872,91.95
61749,,22.53
61750,1.119,20.22
61751,2.614,31.38
61752,2.357,20.39
61753,2.46,18.19
61754,0.977,15.36
61755,0.629,41.22
61756,2.998,37.24
61757,1.855,88.2
61758,1.715,38.23
61759,0.94,87.01
61760,1.161,14.86
61761,1.273,40.53
61762,3.383,47.76
61763,1.688,45.54
61764,4.525,8.59
61765,2.348,24.3
61766,3.446,62.62
61767,,
61768,0.203,11.34
61769,,30.02
61770,3.136,21.34
61771,,21.32
61772,,6.4
61773,1.041,2.58
61774,2.089,23.74
61775,5.242,8.52
61776,7.618,27.24
61777,0.623,7.72
61778,1.572,45.97
61779,25.258,57.94
61780,2.915,43.11
61781,2.084,
61782,3.848,56.28
61783,4.566,10.17
61784,2.178,58.23
61785,1.211,19.94
